id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6
32,4.0,0.0008481005,0.0004510007,0.025620392,0.00016155354,0.6139582,0.35757753,0.0013831698
33,4.0,0.001729886,0.00091539894,0.039052997,0.0006528375,0.44845492,0.50671417,0.002479829
34,4.0,0.02120778,0.030757846,0.072779745,0.007993379,0.5324536,0.3193349,0.01547274
35,4.0,0.02213607,0.012191413,0.07735559,0.009344195,0.2860216,0.581353,0.011598095
36,1.0,0.22842349,0.41466397,0.12803616,0.049985975,0.066988096,0.08194403,0.029958282
37,4.0,0.0005111243,0.0008685845,0.013951036,0.0003237258,0.22525012,0.75607616,0.0030191964
38,5.0,0.012550436,0.04316559,0.15396012,0.010412583,0.17550327,0.5944981,0.009909945
39,5.0,0.006617948,0.0062962063,0.018774495,0.0072947927,0.0037683381,0.94012123,0.01712693
40,5.0,0.00015346581,8.487982e-05,0.0011157781,0.00014219077,0.00078156573,0.9974438,0.000278332
41,5.0,0.008385777,0.018302228,0.06663853,0.0042902506,0.030269174,0.8569977,0.015116257
42,5.0,0.00041097257,0.00069168827,0.0059363446,0.00032210542,0.018352143,0.9657313,0.008555448
43,4.0,0.00018559651,6.161952e-05,0.01523578,4.139409e-05,0.6327154,0.35131884,0.00044137912
44,5.0,0.0011793927,0.004537197,0.009290026,0.00089488813,0.11079619,0.8635872,0.009715091
45,4.0,0.013605731,0.0222427,0.10829834,0.006512437,0.35886252,0.46386582,0.026612416
46,0.0,0.2585919,0.22606632,0.26816344,0.07215281,0.028608013,0.11092182,0.035495758
47,5.0,0.0012033434,0.0022543557,0.01907233,0.000493971,0.046373934,0.9236893,0.0069127968
48,5.0,0.00026250482,0.00026494317,0.00090242655,0.00023835641,0.0008169143,0.99670285,0.0008120089
49,5.0,0.0021004372,0.0062719192,0.02617152,0.0017185616,0.025935713,0.93307155,0.0047303485
50,5.0,6.3048e-05,4.21887e-05,0.00034346245,5.577168e-05,0.00032033594,0.99904054,0.0001347029
51,4.0,0.01515329,0.04580951,0.04001309,0.005775254,0.077133395,0.7917103,0.024405103
52,5.0,0.0016886055,0.004297946,0.0076167365,0.0010883436,0.02198394,0.9609918,0.0023327314
53,3.0,0.16628309,0.27136144,0.22762574,0.05133329,0.062324036,0.19128421,0.029788192
54,5.0,3.1824926e-05,2.9651645e-05,0.00061844353,3.1128373e-05,0.00031289674,0.99878293,0.00019318602
55,2.0,0.077770494,0.1698296,0.41295156,0.030224385,0.18263867,0.10308151,0.023503816
56,5.0,0.0031794114,0.0031632192,0.058360267,0.0018184971,0.07205704,0.85848176,0.0029398778
57,5.0,0.0044111726,0.0040253354,0.035278518,0.0019101478,0.02302281,0.9278208,0.0035311931
58,5.0,0.27528203,0.46662396,0.1129106,0.05839928,0.015414606,0.05319818,0.01817135
59,5.0,0.00072138215,0.0005071813,0.009377021,0.00029122605,0.11663198,0.86946005,0.0030111617
60,4.0,0.041427944,0.08333198,0.17945798,0.019783335,0.29892725,0.3112734,0.06579812
61,4.0,0.009995272,0.038550243,0.27986303,0.008287166,0.06630182,0.58731985,0.0096827075
62,5.0,2.1373196e-05,1.0271004e-05,0.00029143033,1.8089271e-05,0.000492191,0.99905175,0.00011486694
63,5.0,0.024001697,0.2542991,0.0660048,0.018797725,0.011520166,0.60843766,0.016938824
64,5.0,0.027917648,0.104794554,0.16041641,0.018321024,0.14685223,0.527721,0.013977202
65,5.0,5.6160443e-06,4.442584e-06,6.328821e-05,9.214331e-06,7.916353e-05,0.9997681,7.024834e-05
66,2.0,0.0047224015,0.0041839294,0.15382352,0.0022630754,0.07599363,0.75698566,0.002027766
67,2.0,0.10554002,0.15940234,0.2983721,0.03693048,0.18950997,0.16815102,0.042094126
68,5.0,0.00019691938,0.00024563944,0.00051111507,0.00023611313,0.0004769164,0.99758315,0.0007500812
69,5.0,0.04257723,0.07490924,0.69316506,0.01950583,0.07361019,0.09071043,0.005521989
70,5.0,0.000796933,0.0008681928,0.001532233,0.00085978804,0.0006876655,0.9942416,0.0010136956
71,5.0,0.00037806085,0.00020401563,0.028924234,0.00014057686,0.31912655,0.6505192,0.0007073359
72,5.0,0.0013564236,0.0021099837,0.029568996,0.00093880494,0.09137828,0.8672622,0.007385287
73,2.0,0.0022158294,0.0027299612,0.18970793,0.001207246,0.41856372,0.37699333,0.008581954
74,4.0,0.0014886756,0.0011511721,0.0248405,0.00054362224,0.35636202,0.6118204,0.003793615
75,2.0,0.0055982242,0.0046247165,0.14194478,0.0015756278,0.48686782,0.34591898,0.013469844
76,5.0,0.0047384477,0.025559958,0.026311409,0.003186492,0.05497952,0.8691046,0.016119549
77,4.0,0.2466994,0.12009563,0.30845398,0.045565426,0.1865593,0.07070365,0.021922614
78,0.0,0.4163155,0.19113567,0.26993644,0.05087605,0.039152164,0.020048328,0.012535868
79,5.0,0.0015621098,0.0020013175,0.007672305,0.002436401,0.007229959,0.96909106,0.010006823
80,5.0,5.4919834e-05,5.1837425e-05,0.00046600416,5.6457182e-05,0.0008171408,0.9978624,0.000691143
81,5.0,0.001767264,0.0031683138,0.08793935,0.0015479374,0.06240028,0.8420305,0.0011462884
82,1.0,0.25330207,0.36967686,0.131482,0.06676752,0.06131156,0.0638561,0.053603902
83,5.0,0.00022100144,0.00012139483,0.0044529205,0.00011358564,0.004704652,0.99002117,0.000365285
84,5.0,6.472595e-05,5.0057995e-05,0.0006267439,5.5707347e-05,0.0011649083,0.99772066,0.00031720073
85,5.0,0.0017006539,0.001953668,0.04917592,0.0005903773,0.025520995,0.92020345,0.0008548689
86,5.0,4.3830678e-05,1.9804118e-05,0.0009058991,2.0151087e-05,0.003277567,0.99553216,0.0002005671
87,5.0,7.03903e-05,7.346706e-05,0.0012427268,3.7521942e-05,0.0029417528,0.9950717,0.00056251796
88,4.0,0.0136314705,0.006535398,0.23522833,0.0029100582,0.66015595,0.07847203,0.0030667856
89,4.0,0.005138691,0.0022494583,0.09969676,0.0014156936,0.3974584,0.49054363,0.0034973333
90,5.0,0.011389729,0.0070054578,0.028613767,0.010907083,0.0040736734,0.9258081,0.012202352
91,4.0,0.03965373,0.039376136,0.27071983,0.015495642,0.46288022,0.15761587,0.014258502
92,5.0,1.4332342e-05,2.0396257e-05,0.0001277814,1.8629826e-05,0.0002627213,0.99944836,0.00010781124
93,5.0,0.000488293,0.00027009106,0.0026957009,0.00039296743,0.0019177847,0.9934343,0.0008008313
94,5.0,0.0040689358,0.0045405393,0.022256035,0.0018054637,0.08376722,0.87863284,0.004929012
95,5.0,2.7322563e-05,1.4132403e-05,0.00048224983,1.8196604e-05,0.0032568136,0.9959527,0.00024859275
96,5.0,0.0034769182,0.0026260312,0.009855035,0.0037852756,0.0017483075,0.9730863,0.005422188
97,5.0,3.3441487e-05,3.1838114e-05,0.0002625635,5.083326e-05,0.00032576767,0.9990644,0.00023116167
98,5.0,7.592509e-06,5.9118793e-06,0.00012061929,6.5678114e-06,0.00020913799,0.99955255,9.755657e-05
99,5.0,0.029545976,0.14026715,0.30184904,0.017402688,0.09363814,0.3885521,0.02874495
100,5.0,0.0007112464,0.00085563166,0.00336726,0.00070247956,0.0008627283,0.9923855,0.0011150541
101,4.0,0.012021096,0.025077464,0.12401795,0.006257075,0.53396124,0.28864333,0.010021818
102,2.0,0.0040912735,0.0062185777,0.2710364,0.0038846456,0.13860749,0.5681152,0.008046448
103,4.0,0.0142827295,0.053066224,0.075134784,0.007392938,0.08312659,0.6459246,0.12107212
104,5.0,1.07458345e-05,4.734157e-06,0.00021097239,1.1551069e-05,0.0007079988,0.9989505,0.00010351652
105,5.0,0.0034125133,0.0032357788,0.02464325,0.0013533122,0.2136033,0.7494339,0.004317916
106,5.0,0.00015694468,0.00019470633,0.00060518144,0.00018759201,0.0004468557,0.9975212,0.00088748574
107,5.0,1.3202717e-05,1.2562619e-05,0.00024094319,8.3893165e-06,0.00060435093,0.9990644,5.631937e-05
108,4.0,0.00041680766,0.00018459401,0.021684837,0.00011907209,0.2563491,0.72024924,0.0009963985
109,4.0,0.005153794,0.013650057,0.13387123,0.0027824156,0.4295142,0.32964957,0.085378684
110,5.0,0.006428783,0.024979606,0.3901443,0.005965218,0.04321678,0.525396,0.0038692749
111,5.0,0.0011978521,0.004084272,0.011323819,0.0011934306,0.05177007,0.92667156,0.0037591108
112,5.0,0.04702208,0.06314822,0.10112069,0.017501775,0.17733891,0.5780561,0.015812224
113,5.0,1.4282752e-05,1.5414762e-05,0.00013272176,1.3011019e-05,0.00017377516,0.9995766,7.421757e-05
114,5.0,0.03646919,0.018361058,0.17393874,0.014489094,0.05560567,0.6841818,0.016954433
115,5.0,0.008313335,0.02169631,0.086989805,0.0046965587,0.23566748,0.63256395,0.010072545
116,5.0,0.045440223,0.06744049,0.52075076,0.013406401,0.12748379,0.20364854,0.021829756
117,4.0,0.01576732,0.076209694,0.117086425,0.013088868,0.21076564,0.5438955,0.023186551
118,5.0,0.00445371,0.004273021,0.028748127,0.0027299623,0.03696977,0.90756863,0.015256756
119,3.0,0.11873151,0.11240971,0.18645215,0.038873047,0.2619787,0.2527905,0.028764348
120,2.0,0.0034241015,0.008828027,0.37046403,0.0023723645,0.12480871,0.48421028,0.005892507
121,5.0,0.005728356,0.009141174,0.08649795,0.0025358505,0.4087989,0.460831,0.026466716
122,5.0,0.00018082373,0.00012521795,0.001911564,0.00013153264,0.0032137954,0.9936505,0.0007866406
123,5.0,7.7762656e-05,6.485081e-05,0.00033029637,0.00010553353,0.000276546,0.99867237,0.00047274277
124,3.0,0.01514799,0.01683723,0.013966511,0.014499776,0.0038617353,0.9145065,0.021180237
125,5.0,0.006202845,0.02510978,0.033044457,0.005850794,0.06876172,0.84730947,0.013720903
126,0.0,0.2793079,0.23096417,0.24787776,0.08499404,0.022177361,0.09782293,0.03685592
127,2.0,0.0030357135,0.0020617174,0.23840465,0.0013822668,0.18063015,0.5709766,0.0035088544
128,5.0,0.0009699361,0.00222958,0.017325636,0.0005686036,0.057834674,0.9030425,0.018029118
129,5.0,0.00028114562,0.00024950106,0.0019529226,0.00024118835,0.0011094076,0.99507767,0.0010882829
130,5.0,8.979886e-05,6.094812e-05,0.00095357036,9.689961e-05,0.0018110415,0.9964288,0.00055892154
131,6.0,0.08635678,0.09486133,0.10430806,0.052184287,0.02439843,0.53429246,0.103598684
132,5.0,0.0003919862,0.00042084392,0.0012971215,0.0006669891,0.0006469009,0.9949157,0.0016604302
133,5.0,0.0010464808,0.0011555143,0.001911042,0.001105255,0.0016935021,0.98941433,0.0036738417
134,5.0,0.00037822468,0.0004833917,0.00043787798,0.00048129182,0.00035037406,0.9963212,0.0015476376
135,5.0,0.00020332073,0.00015164571,0.02279498,8.95864e-05,0.14098781,0.83483183,0.0009408711
136,5.0,0.001993807,0.002108603,0.003159168,0.0022012964,0.0008375042,0.98535943,0.0043402705
137,1.0,0.04927278,0.721348,0.04584184,0.021037446,0.007956963,0.13349801,0.021044977
138,2.0,0.023236588,0.03481581,0.44170403,0.011351421,0.20738591,0.2732604,0.008245757
139,4.0,0.0048776553,0.0070208707,0.27997035,0.0018906203,0.57875115,0.12087051,0.0066189156
140,4.0,0.0187171,0.029471885,0.08067543,0.00991328,0.4251317,0.41989535,0.016195202
141,5.0,3.0756905e-06,3.080158e-06,0.00012622212,2.6339255e-06,0.0007128823,0.9991032,4.8973074e-05
142,5.0,0.0027176242,0.0051557235,0.117361665,0.0016206278,0.059241008,0.8127597,0.0011436498
143,5.0,0.005085898,0.005964737,0.00927087,0.0042892424,0.0072545023,0.9534573,0.014677499
144,5.0,0.00027428358,0.0005090423,0.012452012,0.00034988616,0.10623677,0.8785554,0.00162256
145,5.0,0.0010346519,0.00094496633,0.005046219,0.0009419485,0.0043927333,0.9855541,0.0020854522
146,4.0,0.0009887984,0.0009032999,0.011962507,0.00071976904,0.09032303,0.8927264,0.0023762302
147,5.0,0.000496506,0.0020283617,0.0048359917,0.0004132774,0.022775844,0.96793807,0.0015118861
148,5.0,0.00091773755,0.0011750127,0.0015594539,0.0007192774,0.00071694556,0.99218327,0.0027284012
149,6.0,0.031548295,0.07882845,0.1010026,0.021999422,0.07718405,0.28891498,0.40052226
150,4.0,0.015089381,0.012608,0.04554478,0.008561601,0.13288748,0.7634173,0.02189146
151,5.0,0.0018160811,0.0032785977,0.015660614,0.001033432,0.05403457,0.92186266,0.0023140176
152,5.0,0.030745221,0.019226475,0.118119344,0.009617439,0.25398883,0.552123,0.016179724
153,5.0,0.0030316229,0.001207397,0.055077456,0.00078156916,0.2743467,0.6640291,0.0015261777
154,5.0,0.0016688423,0.0024462761,0.014453713,0.00070400053,0.12146964,0.85430753,0.004949967
155,2.0,0.23794383,0.22345206,0.29036686,0.046817515,0.12536946,0.054280467,0.02176982
156,5.0,0.0021763032,0.007062381,0.0273629,0.0016887215,0.10534967,0.85195935,0.0044006095
157,1.0,0.2606558,0.37680805,0.1793885,0.0405378,0.069930665,0.046346754,0.026332412
158,5.0,0.011878406,0.036506195,0.040999036,0.006852857,0.039131816,0.8360078,0.028623974
159,2.0,0.017081736,0.012606532,0.3561959,0.0052549653,0.40631747,0.19344921,0.009094234
160,5.0,0.00046209278,0.00025801576,0.0052883816,0.00018953318,0.012348289,0.98081285,0.00064079673
161,5.0,0.0003290629,0.00035997908,0.00089569663,0.0004930785,0.00065840106,0.99625695,0.0010068018
162,5.0,0.00011306248,0.00012288042,0.00033612817,0.0001565731,0.0001776478,0.9985251,0.00056869985
163,5.0,0.00023989068,0.00019195995,0.0014122761,0.00019141809,0.0008532017,0.9960348,0.0010764188
164,2.0,0.08556951,0.056595907,0.4261109,0.02429464,0.20114253,0.19340971,0.012876857
165,5.0,7.924864e-05,0.000118052434,0.0006210757,5.710652e-05,0.0005262538,0.9983967,0.00020147864
166,5.0,0.0034065,0.0024018816,0.06855364,0.00095113786,0.12861551,0.7908048,0.005266601
167,5.0,0.0048873303,0.008653735,0.2567157,0.0022808264,0.09949148,0.6250714,0.002899559
168,5.0,0.055016313,0.11332187,0.067691684,0.026618997,0.08307975,0.6277878,0.026483554
169,5.0,0.0002784998,0.0003256243,0.00085126987,0.00042890446,0.0007010273,0.99582016,0.0015945464
170,5.0,0.0014141924,0.00084470457,0.09936852,0.00073716015,0.33277774,0.5638816,0.0009761632
171,5.0,0.0025834502,0.0072416244,0.11037805,0.002466907,0.0434464,0.8300189,0.0038646788
172,5.0,0.0002558095,0.00034485853,0.0021272404,0.0002191329,0.0006484064,0.9960848,0.00031977618
173,5.0,0.005509684,0.01930259,0.0108120525,0.004343048,0.032693002,0.9160878,0.011251824
174,4.0,0.11114758,0.08082744,0.13665049,0.0364931,0.2114498,0.38114765,0.042283922
175,5.0,0.0006741222,0.0006708987,0.006735275,0.00048330514,0.0025961772,0.98799163,0.00084855495
176,4.0,0.027601132,0.007106201,0.12642695,0.006638582,0.31869486,0.5045221,0.009010153
177,5.0,0.00087431807,0.0014692084,0.008543521,0.00045493647,0.11060022,0.86663926,0.011418531
178,4.0,0.0013648701,0.0029557475,0.016374854,0.00066269934,0.24976085,0.72359353,0.0052874545
179,5.0,0.000297933,0.00024633014,0.0015359881,0.00031014573,0.0016467812,0.9949374,0.0010254144
180,5.0,2.7373037e-05,2.2425327e-05,0.00037838175,1.5078772e-05,0.0023913938,0.996929,0.00023635896
181,3.0,0.30474815,0.4321018,0.10854405,0.06266612,0.028266042,0.032054283,0.03161948
182,5.0,0.017064268,0.01345129,0.031014124,0.012917678,0.0107203815,0.9025991,0.012233152
183,1.0,0.1044141,0.338162,0.11036043,0.047644872,0.091226645,0.2678485,0.040343426
184,6.0,0.22914322,0.20038146,0.25835598,0.064321585,0.060096234,0.12572612,0.061975397
185,2.0,0.04431497,0.16613296,0.4208568,0.023716481,0.052860003,0.27637988,0.015738936
186,5.0,0.00012097912,0.00012117322,0.0006390062,0.00013844171,0.00050644926,0.9980204,0.0004535811
187,5.0,0.00590438,0.0058531077,0.007884962,0.0051198914,0.0019313884,0.9676501,0.0056561125
188,5.0,0.00013012168,0.00010246694,0.001519625,9.208162e-05,0.0010311875,0.9968778,0.00024667993
189,5.0,0.013122889,0.00792527,0.054600295,0.005356843,0.022143073,0.88986945,0.0069821673
190,5.0,0.04840958,0.13248415,0.05907438,0.028387602,0.042257607,0.6405995,0.048787158
191,4.0,0.0016790973,0.0028938204,0.06921391,0.00078395684,0.6152612,0.27355447,0.036613524
192,5.0,1.401773e-05,1.3982216e-05,0.00013346192,1.0749981e-05,0.0006480988,0.9990396,0.00014013152
193,5.0,0.0008339875,0.0008208139,0.009103301,0.00057280104,0.018958168,0.9648889,0.004822073
194,5.0,0.0052034315,0.0051346817,0.043486293,0.001760879,0.25082195,0.6907556,0.0028371243
195,4.0,0.00014638955,0.000119916775,0.003480715,6.058274e-05,0.7663711,0.22586967,0.0039516515
196,5.0,0.0014973893,0.0018665976,0.095725134,0.0010548816,0.07761163,0.81925267,0.0029917483
197,0.0,0.052440327,0.08157861,0.48808458,0.02422734,0.16406856,0.1788395,0.0107610645
198,5.0,0.0002912755,0.0004339386,0.0013716093,0.00034035734,0.0012523549,0.9940479,0.0022626128
199,2.0,0.0130288815,0.016481705,0.6680466,0.007589419,0.23860109,0.052534584,0.0037177356
200,0.0,0.12965865,0.38941333,0.094942,0.04191792,0.046018768,0.24235159,0.05569772
201,5.0,0.0024629792,0.002030204,0.01461878,0.0013774782,0.0049467618,0.97323215,0.001331606
202,5.0,0.0013040744,0.005408389,0.01334236,0.0012447772,0.024927398,0.9510766,0.0026963465
203,2.0,0.058573466,0.06975127,0.6450312,0.021257518,0.1457351,0.05162221,0.008029219
204,5.0,0.2892035,0.18801409,0.23646773,0.06464889,0.072595835,0.12022704,0.028842822
205,2.0,0.26328722,0.29571825,0.21402642,0.0639388,0.035426803,0.09914752,0.02845499
206,5.0,2.3757377e-05,2.009402e-05,0.0002732853,2.2623812e-05,0.00022594759,0.999342,9.2241215e-05
207,5.0,0.0012930759,0.0023434341,0.0053830068,0.00065629993,0.021147573,0.9665409,0.0026356832
208,5.0,0.00057546346,0.0023536421,0.066254966,0.00089913636,0.028476406,0.89745444,0.003985952
209,3.0,0.040622436,0.11006574,0.6412302,0.023108324,0.05155156,0.12395427,0.00946749
210,5.0,0.0012937398,0.0012492266,0.004479643,0.0019608343,0.0008927093,0.98571754,0.004406321
211,5.0,4.4480203e-05,3.9403778e-05,0.00080389914,2.415332e-05,0.0032645238,0.9955206,0.00030290528
212,2.0,0.004197809,0.0034289071,0.113993704,0.0018396954,0.6303822,0.24289021,0.0032674705
213,2.0,0.08151448,0.14516833,0.2652919,0.029900046,0.3051809,0.15498744,0.017956913
214,5.0,0.00023067648,0.00044232662,0.0021248735,0.0003309223,0.00071591383,0.9945885,0.0015667096
215,4.0,0.034828607,0.01988059,0.13249886,0.0052606286,0.6365362,0.15992655,0.011068563
216,5.0,0.0017406968,0.0012032746,0.005923041,0.0016455324,0.002502273,0.9834826,0.003502594
217,2.0,0.028906016,0.050135154,0.37210003,0.010282796,0.13894926,0.39288846,0.006738264
218,5.0,0.000442019,0.0004212907,0.0056040385,0.00031245203,0.028620701,0.96093214,0.0036672861
219,2.0,0.05808557,0.12500842,0.41552687,0.025072215,0.17765643,0.17121907,0.027431527
220,1.0,0.16249704,0.5655173,0.086590685,0.034542378,0.019386161,0.1093492,0.022117212
221,5.0,0.0012877574,0.00085025484,0.023438346,0.0005436241,0.10787574,0.86384004,0.0021641778
222,5.0,0.0040780148,0.0073590707,0.51217467,0.0036919364,0.103723176,0.36647207,0.0025010307
223,2.0,0.011664954,0.030089019,0.295997,0.006043212,0.1279477,0.51929426,0.008963834
224,5.0,0.008747757,0.0075904382,0.025538793,0.008048437,0.0062120105,0.9249132,0.018949337
225,5.0,0.009800512,0.011550683,0.74044883,0.0047242497,0.18217601,0.049191747,0.0021079457
226,5.0,7.07484e-05,0.00011147165,0.00021056207,8.753467e-05,0.00022970077,0.99888736,0.00040260472
227,4.0,0.010288756,0.008517948,0.05025393,0.0035223735,0.16281106,0.7558228,0.008783028
228,5.0,0.001594013,0.001989578,0.003541341,0.0025825757,0.0017505238,0.9817031,0.0068388456
229,5.0,0.0016917838,0.0022264947,0.0020367885,0.0014391226,0.0017919455,0.98673546,0.004078401
230,5.0,0.025554564,0.27167788,0.028301476,0.017004605,0.013925733,0.61901385,0.02452198
231,5.0,0.0019428827,0.0018095621,0.0102000255,0.001494081,0.013975934,0.96667916,0.0038983703
232,5.0,0.00053165725,0.00073379994,0.0012022824,0.0004753412,0.00056277664,0.99549085,0.0010032761
233,5.0,6.9270845e-06,7.554672e-06,5.599123e-05,8.045052e-06,0.00013374245,0.99973696,5.078828e-05
234,5.0,2.178854e-05,2.6653268e-05,0.00039139081,2.0340207e-05,0.000311533,0.99916756,6.0659233e-05
235,4.0,0.12161134,0.12715442,0.19783093,0.0375668,0.36810112,0.10842907,0.03930627
236,2.0,0.010597729,0.0445692,0.68788457,0.0068543474,0.035913646,0.20872138,0.0054591023
237,5.0,0.053854864,0.046358738,0.08643927,0.031771354,0.017311458,0.720602,0.043662407
238,5.0,0.001275592,0.0013037071,0.0018795849,0.0016822184,0.0012093371,0.98551,0.0071395715
239,5.0,0.0031831404,0.0039500026,0.0026891518,0.0038411098,0.0011917248,0.97639126,0.008753533
240,5.0,0.020097105,0.016333869,0.026908284,0.013537149,0.011761806,0.83535206,0.076009676
241,2.0,0.0010488067,0.0010691152,0.0836473,0.00032871735,0.10424187,0.8030335,0.00663068
242,5.0,0.05061498,0.10317935,0.06723981,0.020798566,0.023171384,0.7099447,0.025051214
243,4.0,0.1445934,0.091172606,0.5510719,0.02587746,0.166399,0.014098827,0.00678687
244,2.0,0.14257373,0.1095133,0.1846413,0.059619386,0.037985645,0.41794014,0.04772652
245,5.0,2.9494138e-05,1.4016067e-05,0.00058721274,2.8257264e-05,0.0013693366,0.99772733,0.00024425244
246,2.0,0.004610675,0.0063883415,0.09728139,0.0029960233,0.13780667,0.7430924,0.007824477
247,5.0,8.247401e-05,8.717382e-05,0.0016274407,4.0793228e-05,0.005684063,0.9921727,0.0003053878
248,2.0,0.010621853,0.02523382,0.27989876,0.0043136906,0.27045968,0.21599528,0.19347692
249,5.0,2.7313442e-06,9.917304e-07,0.0001274232,1.0085727e-06,0.008175406,0.9916522,4.0262174e-05
250,5.0,0.00022223181,0.00015253726,0.0015673942,0.00021067553,0.0012242845,0.99593556,0.0006873311
251,2.0,0.012972636,0.013365466,0.05730228,0.005613909,0.10714493,0.74004596,0.06355483
252,5.0,0.01060338,0.009203714,0.019852351,0.012959008,0.0029656577,0.93378884,0.010627081
253,0.0,0.11952174,0.057042696,0.1561147,0.013572019,0.47961143,0.15281206,0.021325344
254,5.0,0.006626389,0.004252222,0.056803644,0.0024959578,0.06282011,0.86344993,0.0035517772
255,4.0,0.009456934,0.020049207,0.44630274,0.004640982,0.30655593,0.15822798,0.054766282
256,0.0,0.2641799,0.30855757,0.17626148,0.07063908,0.041959792,0.08851549,0.049886733
257,5.0,6.981222e-05,0.00012523429,0.001084337,0.00010701624,0.00063543284,0.99763155,0.00034654324
258,6.0,0.04667654,0.045891378,0.067320645,0.02867725,0.042042185,0.66791576,0.101476334
259,5.0,0.0024051957,0.0016437524,0.007471851,0.0031982902,0.0032786755,0.9783423,0.0036599594
260,2.0,0.0071064862,0.012093961,0.385408,0.0035735068,0.37459788,0.21132736,0.0058927755
261,2.0,0.012540486,0.00821015,0.15168597,0.006135092,0.04484699,0.7642319,0.012349361
262,5.0,0.00076440844,0.0009553449,0.0069047036,0.00052069477,0.109376945,0.8784794,0.0029984612
263,5.0,4.617575e-05,5.7314166e-05,0.00042341521,6.22505e-05,0.0002956518,0.99897754,0.00013762111
264,3.0,0.021449141,0.015653195,0.028555771,0.022937994,0.0049190093,0.87489057,0.031594276
265,5.0,5.118193e-05,6.203133e-05,0.00036132557,5.7454035e-05,0.0001495348,0.99910307,0.00021544882
266,5.0,0.018725052,0.07192195,0.059127033,0.013052437,0.08365696,0.723811,0.029705588
267,5.0,0.0017352895,0.005404403,0.15859388,0.0026684399,0.05139049,0.77517563,0.005031852
268,5.0,0.002555809,0.0026908529,0.03777176,0.0011343454,0.049138274,0.84978485,0.056924026
269,5.0,1.2674952e-05,1.0170866e-05,0.00014371118,1.1500266e-05,0.00033793555,0.99941075,7.325524e-05
270,4.0,0.16921602,0.17390966,0.17179652,0.061570577,0.106977716,0.25962782,0.05690172
