id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
26,1.0,0.00056729506,0.99822325,0.00056803616,3.0029058e-05,2.8115683e-05,8.679158e-05,2.0391919e-05,1.8381463e-05,1.0702841e-05,0.0004421489,4.822442e-06
27,8.0,1.1621854e-06,6.519549e-07,8.1163097e-07,1.0818655e-06,7.5732385e-07,1.0305764e-06,2.5140605e-06,2.0075584e-05,0.99996996,1.818457e-08,1.885156e-06
28,4.0,3.7549514e-06,4.5790105e-07,1.3409078e-07,2.7013763e-07,0.99997354,1.0494187e-05,1.2810312e-08,3.20749e-07,4.6613815e-07,3.0176977e-06,7.6031065e-06
29,6.0,3.181834e-05,6.570633e-06,1.897298e-05,3.4613164e-05,5.1651827e-05,9.046609e-05,0.9996301,2.1102258e-05,2.000282e-05,7.727858e-05,1.7492355e-05
30,10.0,4.9307545e-07,3.719488e-05,1.5944187e-06,1.4449038e-05,1.4743747e-05,5.6194394e-06,3.7322175e-06,9.749126e-07,1.0233008e-06,0.00016107399,0.99975926
31,6.0,0.00022214338,1.658447e-05,4.636531e-05,2.3918026e-06,4.1323883e-06,0.00020981947,0.9986972,4.304365e-06,3.2911414e-06,0.0007900804,3.7146388e-06
32,10.0,2.1950265e-07,8.77592e-09,1.2576418e-08,1.1952537e-07,1.5643255e-07,1.1389788e-09,1.9062249e-07,2.0640307e-08,1.3884359e-07,9.550732e-07,0.9999982
33,10.0,3.127737e-07,3.614825e-08,1.19801475e-08,1.5310733e-06,1.5703301e-05,1.0459186e-07,1.2118638e-06,1.3135152e-06,2.5120103e-06,1.7364422e-07,0.99997723
34,4.0,3.8988434e-05,1.4891607e-05,5.8464493e-06,0.00023508481,0.9992287,9.214055e-05,8.809931e-07,0.00011615721,7.2923875e-05,4.0476803e-05,0.00015385644
35,7.0,7.307976e-06,1.2138005e-06,4.330191e-06,1.1026098e-05,3.1077278e-05,3.3814024e-06,5.012305e-06,0.99991846,8.117615e-06,2.4369758e-06,7.579051e-06
36,6.0,7.994186e-07,3.5373924e-07,4.742718e-07,2.3494854e-06,5.0238333e-07,1.2090926e-05,0.99996376,1.9035479e-06,3.699844e-07,1.700907e-05,3.5823817e-07
37,0.0,0.99998426,2.9061912e-06,2.7339909e-06,2.7807482e-07,1.5409323e-06,1.0753728e-06,2.451646e-07,4.1314343e-07,4.9395703e-07,1.5118862e-06,4.5316656e-06
38,10.0,4.8749913e-05,0.000100936966,2.7877257e-05,8.408538e-06,7.284645e-07,2.2828368e-07,7.131407e-05,6.57609e-07,4.630661e-06,9.972244e-06,0.9997265
39,7.0,2.2200625e-06,1.0037352e-06,3.496541e-06,5.354406e-06,1.282769e-06,1.2877614e-06,1.16675255e-05,0.99996245,1.0215979e-05,3.7984412e-07,6.453022e-07
40,0.0,0.9999838,1.818151e-06,7.3980766e-07,7.3712265e-08,5.036889e-06,1.5651425e-06,3.714219e-07,4.2326585e-07,1.7332586e-07,5.812554e-06,3.627345e-07
41,6.0,6.324154e-07,2.582813e-07,2.3452153e-06,6.09584e-07,1.02153344e-07,1.1139836e-07,0.9999938,4.32423e-07,3.4619748e-07,1.1628773e-06,1.8065741e-07
42,9.0,2.0956689e-07,4.8196434e-06,3.199612e-07,6.209191e-07,7.502124e-07,6.0589497e-07,6.830182e-07,9.4443166e-08,2.9462871e-08,0.9999796,1.2366323e-05
43,0.0,0.9998462,2.1669891e-06,2.3902876e-06,4.9337854e-07,8.689584e-06,3.810384e-06,1.1658574e-05,1.1160972e-06,9.139158e-07,0.00011389258,8.61224e-06
44,7.0,1.4176854e-07,2.7996611e-08,2.9461734e-07,3.8143372e-07,2.4527083e-07,1.2215003e-07,6.772694e-07,0.99999774,1.3274392e-07,7.7288e-08,2.1734743e-07
45,9.0,2.929734e-07,1.4826207e-06,4.6426308e-08,2.7072568e-07,1.1914186e-07,1.7091352e-07,2.142653e-06,5.044856e-08,4.7393907e-09,0.99999547,4.734072e-08
46,6.0,3.314085e-06,1.9516763e-07,5.9284235e-07,1.6429458e-06,3.9846063e-07,1.6969577e-07,0.9999691,1.1540468e-06,9.926196e-07,3.5744035e-06,1.8884914e-05
47,9.0,4.0108257e-06,0.00012324483,6.7703024e-07,2.31894e-06,3.2294345e-06,7.9597197e-07,1.0120324e-05,1.1164151e-06,9.941876e-08,0.99983716,1.7191087e-05
48,10.0,2.373367e-06,5.6163366e-08,6.540962e-08,1.8230761e-06,3.7643946e-07,3.648317e-08,5.145914e-06,3.2663252e-06,1.2538962e-06,2.535539e-07,0.9999852
49,6.0,1.466232e-06,1.485474e-07,4.1342028e-07,1.894861e-06,3.2004732e-07,8.798327e-07,0.9999875,7.982355e-07,4.5284293e-07,4.8819293e-06,1.2816283e-06
50,6.0,7.528027e-06,1.3472059e-06,2.8128572e-06,2.78424e-05,3.195552e-07,1.5955789e-06,0.9999163,1.1837151e-05,2.1774063e-06,1.3012325e-05,1.5162661e-05
51,4.0,3.3843838e-07,2.2441279e-08,3.4506723e-08,4.0675534e-08,0.9999944,3.929567e-06,6.1982894e-09,8.641845e-08,2.1224062e-07,1.0635876e-07,8.340799e-07
52,5.0,1.0186957e-05,2.8257666e-06,9.768452e-06,5.097972e-06,7.846672e-06,0.9999205,1.6489477e-05,7.0416206e-07,6.1422825e-06,1.8865761e-05,1.4932724e-06
53,3.0,2.2373479e-06,5.5658465e-06,8.1506397e-07,0.9998286,7.534771e-06,1.1754244e-05,5.226164e-05,1.1887006e-05,1.6771566e-05,8.673617e-06,5.387773e-05
54,0.0,0.22667967,0.2321089,0.3973012,0.0015029744,0.0023930902,0.0015615604,0.0019151934,0.0059947735,0.12957565,0.00021099176,0.0007560054
55,6.0,3.053936e-05,5.135746e-06,1.1592593e-05,1.415717e-05,1.1526251e-05,7.665167e-06,0.99939513,1.0183742e-05,6.9754674e-06,0.00048358637,2.3447783e-05
56,7.0,3.40346e-05,4.969877e-06,1.3981113e-05,2.5717825e-05,1.1289365e-05,9.026446e-06,2.2709542e-05,0.99979097,6.3914886e-05,4.703428e-06,1.865104e-05
57,10.0,2.4106905e-06,3.962096e-07,2.3913543e-07,3.4093053e-05,2.0782245e-06,1.0766479e-06,6.753348e-07,4.0059226e-07,1.375707e-06,2.0094367e-05,0.9999372
58,1.0,0.00037905437,0.9982887,0.0012877183,1.778499e-07,2.525581e-05,6.7381816e-06,3.158161e-08,3.382296e-07,1.1464918e-05,7.937284e-08,4.2990104e-07
59,9.0,3.3352248e-06,4.4639223e-06,9.835466e-07,8.801393e-07,3.6569304e-06,1.1314158e-05,2.6240208e-05,4.106172e-07,1.4105427e-07,0.99994385,4.77319e-06
60,7.0,3.0109074e-06,2.6751586e-06,4.24016e-06,8.13681e-06,3.2538614e-07,3.9351227e-07,1.5851236e-05,0.9999505,1.3719631e-05,4.6220634e-07,6.3676896e-07
61,4.0,1.0782848e-06,2.3442822e-06,3.0677296e-07,3.8084036e-07,0.99992955,5.5606917e-05,3.4353272e-07,5.691707e-07,2.0711095e-06,5.3150106e-06,2.4418557e-06
62,5.0,9.628295e-08,4.9778603e-08,2.4378448e-07,1.11630065e-08,0.0001844841,0.999814,7.2469766e-07,4.1410228e-08,2.6362653e-07,2.2052865e-07,9.485891e-09
63,6.0,2.3798223e-07,1.5881983e-07,1.8600583e-07,1.067068e-06,1.16898626e-07,2.8655944e-07,0.99998784,1.6848308e-07,1.8924607e-07,9.659441e-06,1.035783e-07
64,4.0,4.354627e-05,8.483562e-06,8.9665355e-07,1.07080095e-05,0.99982786,1.584432e-05,6.4208484e-07,3.3696047e-06,2.3155883e-06,3.7635906e-05,4.861395e-05
65,7.0,1.7547187e-06,5.664898e-07,1.6363189e-06,7.2078064e-06,8.059759e-06,7.6803457e-07,2.3455261e-06,0.9999728,2.4289316e-06,9.032096e-07,1.5015777e-06
66,10.0,1.2030775e-06,6.5389736e-07,2.5410461e-08,1.271499e-05,2.4172052e-06,3.2921672e-08,1.08899776e-07,6.549765e-07,1.8376628e-06,3.481471e-07,0.99998
67,6.0,5.1896645e-06,5.1936854e-06,8.164753e-06,0.00014707836,5.2658784e-06,4.8680122e-05,0.9996424,4.0492596e-05,1.7027456e-05,7.418289e-05,6.3023285e-06
68,4.0,9.045166e-05,2.6305079e-06,1.5648152e-06,2.455633e-06,0.9996145,0.00013670641,1.7916014e-05,1.1512685e-05,8.039657e-06,7.410347e-05,4.0075105e-05
69,10.0,1.1240414e-07,4.027286e-09,9.051578e-10,4.6122473e-08,1.0803601e-06,1.4173471e-09,7.684543e-09,2.300609e-08,4.775823e-08,2.8777293e-07,0.99999845
70,6.0,9.4037824e-07,2.739537e-07,7.3193235e-07,4.5860393e-06,9.4269616e-08,1.8996931e-07,0.99995804,1.3039634e-06,3.607154e-07,7.4576756e-06,2.6002304e-05
71,5.0,6.470551e-07,6.034643e-08,2.1109918e-06,3.5449912e-07,7.543488e-05,0.9999095,6.762026e-06,8.0198834e-07,3.0123433e-06,1.1666791e-06,1.5065264e-07
72,6.0,1.5964421e-06,1.5496005e-06,4.734001e-06,1.6504735e-05,3.5774505e-07,3.319617e-06,0.99995375,1.3106052e-06,5.705992e-07,1.498124e-05,1.3872842e-06
73,1.0,7.15698e-05,0.9993237,0.00038601077,7.290591e-05,8.4411695e-06,6.9219466e-05,4.6981154e-06,1.215423e-05,1.2325996e-05,3.5037396e-05,3.9930346e-06
74,6.0,1.654565e-05,7.636514e-06,6.9330154e-06,0.00037068676,4.0727255e-06,4.2715088e-05,0.99944466,2.8248623e-05,1.5256061e-05,1.9662482e-05,4.3524265e-05
75,1.0,9.841324e-05,0.9997048,0.00013553185,1.9264327e-05,7.857311e-06,4.1821095e-06,2.1856015e-06,4.1061126e-06,5.218995e-06,1.5522724e-05,2.9226394e-06
76,7.0,4.4284443e-06,4.950207e-07,3.2213131e-06,4.4029834e-06,3.458607e-05,8.48194e-06,1.6157064e-06,0.9999285,8.17914e-06,1.0564319e-06,5.031224e-06
77,5.0,1.7704652e-08,2.5108344e-08,3.0119972e-07,3.853737e-09,2.6545544e-07,0.9999993,5.8166247e-08,2.0293438e-09,6.942468e-08,1.5449784e-08,2.54784e-09
78,0.0,0.9989297,0.0001576456,5.081914e-05,3.4229247e-06,0.00013250828,1.3456271e-05,0.00011493552,1.0038818e-05,5.476792e-06,0.00041079603,0.00017116115
79,0.0,0.9999825,5.295612e-07,5.5161735e-07,9.806581e-08,1.2746887e-06,2.4280064e-07,3.7838527e-07,2.3367396e-07,5.563494e-07,8.778252e-07,1.2617769e-05
80,3.0,1.375983e-07,6.389785e-07,7.223418e-08,0.9999802,1.1236012e-06,2.2213196e-06,4.264557e-06,5.4529096e-07,8.406638e-06,1.3248271e-07,2.1717985e-06
81,0.0,0.9995597,3.219387e-05,8.4462765e-05,6.9557955e-06,1.2520217e-05,3.058875e-05,5.8465543e-05,6.663606e-06,1.0845724e-05,3.1277013e-05,0.00016627605
82,9.0,4.0734576e-05,4.4828037e-05,6.8019276e-06,2.4414549e-05,2.4979416e-05,1.3723247e-05,0.00047850833,4.604873e-06,1.2871276e-06,0.9992235,0.00013667262
83,10.0,4.5734603e-05,6.13878e-06,7.152086e-07,4.9544935e-05,0.00024727668,1.423957e-06,0.00010226374,5.0217977e-06,1.1928366e-05,2.4368352e-05,0.99950564
84,8.0,0.00042156206,0.0010090234,0.00061031396,7.7303404e-05,0.00013753462,2.8671166e-05,3.256577e-05,0.0004563784,0.9971716,1.2270868e-06,5.3930406e-05
85,10.0,0.0007200036,1.35861965e-05,2.5967784e-05,0.0012726382,8.272776e-06,1.0798895e-05,4.3459662e-05,0.00030400197,0.0007135981,2.2687345e-06,0.99688536
86,10.0,0.00024825713,0.00019216581,1.4224286e-05,8.330138e-05,0.00022247386,1.8369048e-05,6.0176426e-06,5.337629e-06,1.0060571e-05,0.00060176256,0.99859804
87,7.0,1.5875642e-06,9.3821217e-07,1.6682384e-06,2.5364075e-06,3.3342772e-06,1.5779522e-06,1.9381546e-06,0.99997616,8.753273e-06,4.574841e-07,1.1035735e-06
88,3.0,4.086787e-06,2.1305741e-05,9.701001e-07,0.99991477,6.7455726e-06,1.2102591e-06,1.2154908e-06,1.3507797e-05,6.2616664e-06,1.0971308e-06,2.8931185e-05
89,6.0,5.2954965e-06,1.8720002e-06,3.9173133e-06,2.5459385e-05,4.7331397e-07,2.691003e-06,0.99992204,4.199835e-06,1.9932054e-06,2.8981985e-05,3.0730664e-06
90,6.0,4.861414e-05,2.486735e-05,0.00010425099,5.7213325e-05,2.4128207e-05,0.00013378347,0.9976421,6.8981017e-06,7.823442e-06,0.0019464323,3.8904645e-06
91,10.0,0.0002463098,6.6622983e-06,1.7936081e-05,7.06028e-05,0.00017531597,3.3069824e-05,0.00031334147,0.00032562664,5.3448923e-05,3.828203e-05,0.99871945
92,4.0,4.275346e-08,8.7337315e-10,2.2827462e-09,2.2062723e-09,0.99999964,7.262198e-08,2.298355e-10,1.1011077e-08,2.1209676e-08,1.3582369e-09,1.0892457e-07
93,5.0,1.1743569e-07,3.0630272e-07,1.3262757e-06,1.0403319e-06,3.9867308e-07,0.99999297,1.8542736e-06,1.4716383e-07,8.3690963e-07,8.3872976e-07,7.501355e-08
94,1.0,5.9714555e-05,0.9993643,0.0004414299,4.663992e-05,1.01819805e-05,2.0544623e-05,3.0583517e-06,1.0227458e-05,1.5951156e-05,1.7092003e-05,1.0970358e-05
95,4.0,0.00012860177,1.2462363e-05,1.247467e-05,3.2576213e-06,0.99956495,7.111857e-05,1.6548713e-05,1.1474639e-05,2.7869191e-05,3.6047324e-05,0.00011513482
96,6.0,5.883787e-05,3.8900584e-05,2.2170001e-05,0.00058099563,3.763118e-05,8.5519605e-06,0.99757653,0.00017896215,0.0011330144,7.5164404e-05,0.00028911012
97,5.0,2.1758078e-05,4.345436e-06,0.00013144997,1.0613631e-05,8.273697e-06,0.99950004,1.3626534e-05,2.0825248e-06,2.397408e-06,0.00027855122,2.6892967e-05
98,6.0,1.2024178e-06,2.781908e-07,6.177033e-07,1.4340953e-06,3.4915533e-06,7.120479e-06,0.99996924,1.4198756e-06,6.406219e-07,1.4000913e-05,5.6075044e-07
99,8.0,2.34295e-05,2.9353541e-05,1.802068e-05,4.8474238e-05,8.1185884e-05,2.244424e-05,8.101371e-05,3.364091e-05,0.99960023,1.9683e-06,6.023524e-05
100,10.0,1.4673754e-05,5.9690893e-07,2.3790724e-07,4.4353477e-05,8.448419e-06,7.930877e-07,1.9141532e-06,1.7708426e-06,4.4910653e-06,1.1039078e-06,0.99992156
101,1.0,7.0850224e-06,0.9999497,1.5091726e-05,1.6905284e-05,9.622373e-07,2.994355e-07,5.598856e-07,2.0426671e-06,1.6817783e-06,1.3721249e-06,4.1774892e-06
102,8.0,2.3674473e-07,1.3534975e-07,1.4455912e-07,3.9656544e-07,1.253875e-07,2.3461554e-07,1.4083574e-07,2.8487898e-06,0.9999956,1.9902295e-09,1.3814783e-07
103,3.0,3.9227635e-07,2.8404906e-05,1.07562876e-07,0.9998919,2.2971861e-07,1.6735527e-07,2.3612742e-05,3.5731973e-06,7.7279867e-07,4.877956e-05,2.0086245e-06
104,9.0,1.8219376e-05,2.8001778e-06,1.4103152e-07,8.3364434e-08,1.1579951e-06,3.4596064e-07,4.1609997e-06,7.318636e-08,2.109637e-08,0.99997234,6.992985e-07
105,5.0,8.160696e-07,2.6547647e-07,5.495829e-07,2.7660343e-07,5.973774e-05,0.9999335,7.190843e-07,6.1640424e-07,9.95597e-07,2.4719266e-06,1.2173248e-07
106,6.0,2.2727289e-05,3.220697e-05,4.325017e-06,0.00030126705,2.0159277e-05,2.31548e-05,0.9988752,2.0521607e-05,8.865764e-06,0.00054982974,0.0001416076
107,3.0,1.2473679e-05,3.4693683e-05,1.2274689e-06,0.9995322,2.0201214e-06,3.361152e-05,0.00010026893,8.32395e-06,1.27248695e-05,5.501984e-06,0.00025701377
108,8.0,4.1686526e-06,4.223761e-06,2.187523e-06,2.8445886e-06,6.8764475e-06,4.531153e-06,4.0703467e-06,4.3141645e-05,0.9999255,1.0949324e-07,2.2853203e-06
109,1.0,0.00022956343,0.9989624,0.0005633734,5.1436153e-05,2.206672e-05,3.8736427e-05,8.242036e-06,1.8097162e-05,1.0321732e-05,8.313769e-05,1.2710703e-05
110,10.0,2.0755992e-06,4.1935653e-08,2.7360912e-08,3.457304e-07,0.00033856987,1.810054e-06,2.2579665e-07,1.4581087e-07,3.7060502e-06,3.1160977e-07,0.99965274
111,7.0,1.3784936e-05,4.288499e-06,1.2674451e-05,2.441944e-05,1.07960905e-05,7.646242e-06,3.6406967e-05,0.99949706,0.00039001004,1.2052726e-06,1.7352949e-06
112,6.0,1.1087316e-05,3.5940604e-06,1.2855663e-05,1.7337983e-05,9.5552405e-06,1.6230204e-05,0.99972373,1.2440211e-05,4.807935e-06,0.00016036825,2.793938e-05
113,10.0,8.966596e-05,1.8666686e-06,2.3863318e-05,2.4331548e-05,2.8741526e-06,1.2484404e-05,2.1037567e-05,7.638197e-06,1.0023572e-05,2.2125452e-05,0.99978405
114,0.0,0.99958473,9.319063e-05,0.00031211428,3.9894896e-08,2.453737e-07,7.80997e-06,5.1181456e-07,3.809705e-07,6.708071e-07,5.706664e-08,2.2783007e-07
115,10.0,3.2870815e-08,3.2236862e-09,3.0383358e-09,8.3226745e-08,1.7028484e-08,1.7323444e-09,2.906804e-08,2.5140512e-08,7.752054e-08,1.2472856e-08,0.99999976
116,7.0,9.445464e-08,1.5532763e-08,1.4782809e-07,1.998135e-07,9.343206e-08,1.0282231e-07,4.642663e-07,0.9999981,7.141151e-07,6.862975e-09,3.8749985e-08
117,4.0,1.0112972e-06,1.5279463e-07,3.141084e-08,1.0308362e-06,0.9999931,1.4930495e-07,3.4426326e-09,9.715162e-08,1.0840963e-07,8.9917046e-07,3.476462e-06
118,6.0,1.2115834e-05,1.184099e-06,1.1633391e-06,4.320635e-06,9.527124e-07,2.8655759e-06,0.9999398,1.9792085e-06,1.4831647e-06,7.489969e-06,2.6641404e-05
119,0.0,0.9999583,3.4272662e-06,1.2638189e-05,4.990732e-07,4.7099034e-06,1.7803941e-06,1.6671507e-06,1.1773703e-06,6.732084e-07,5.433415e-06,9.713518e-06
120,3.0,3.4141442e-06,4.439042e-05,1.0726956e-06,0.99959654,8.466995e-06,4.6274545e-06,5.255806e-05,4.1028597e-05,7.927946e-06,0.00023165587,8.408375e-06
121,1.0,0.00032018757,0.99940085,0.00015413013,4.043038e-05,1.589434e-05,9.924979e-06,5.3993867e-06,1.48522295e-05,1.0097074e-05,2.2587437e-05,5.605176e-06
122,7.0,8.1746856e-07,3.3347783e-07,1.0898017e-06,3.1187494e-06,2.7690996e-06,2.6358152e-06,3.182892e-06,0.9999821,2.083555e-06,8.940567e-07,9.900704e-07
123,5.0,4.6708495e-09,9.501871e-09,7.578418e-08,6.2706578e-09,1.0280578e-08,0.9999999,1.1622522e-08,1.5167151e-09,1.6201687e-08,2.5113676e-08,1.1086153e-10
124,6.0,1.2810457e-06,3.71128e-07,1.0288858e-06,3.403881e-06,1.3137167e-06,9.282067e-06,0.99997044,1.546066e-06,6.833169e-07,1.0210577e-05,5.712931e-07
125,10.0,1.0615305e-06,1.6199834e-07,5.331247e-08,6.8978047e-06,7.2656126e-06,4.369519e-07,7.6297687e-07,6.3978473e-07,1.0980403e-06,3.1787094e-06,0.99997854
126,9.0,3.6784354e-07,7.0224155e-07,5.0197492e-08,7.515986e-08,1.3548608e-07,1.0405161e-07,4.675413e-07,1.1186954e-08,3.391216e-09,0.999998,7.2455e-08
127,4.0,0.00016100916,8.908758e-06,1.3830279e-06,7.4311157e-07,0.9996476,7.2879346e-05,2.9280123e-08,5.3947866e-07,1.6385253e-06,4.801315e-06,0.00010046986
128,10.0,1.6103564e-06,4.407433e-08,2.8692682e-08,2.7311496e-06,6.770646e-08,1.3752982e-07,4.7954472e-06,7.0337853e-07,2.093825e-06,3.296491e-08,0.9999877
129,6.0,2.3515522e-06,5.157493e-07,8.6815226e-07,3.881653e-06,3.73184e-07,1.5749199e-06,0.99998,2.1076544e-06,1.0039137e-06,6.256529e-06,1.1583663e-06
130,8.0,1.9074787e-05,2.2147682e-05,2.3463863e-05,5.5669545e-05,4.1317537e-05,3.3134605e-05,3.271859e-06,0.0005967025,0.9991949,8.779055e-07,9.476398e-06
131,10.0,2.0178462e-07,2.4861043e-08,9.518835e-09,3.1375842e-07,3.2561447e-06,1.497888e-07,4.0395425e-06,3.5013665e-07,7.9039324e-07,6.64256e-08,0.9999907
132,4.0,4.9015638e-05,4.969343e-06,8.616511e-07,1.0632099e-06,0.99986756,1.2616476e-05,1.2841765e-07,7.867773e-07,4.6896707e-06,4.725427e-05,1.0892369e-05
133,10.0,4.8111674e-06,3.1870536e-07,4.8165225e-07,4.9701735e-05,9.0349596e-07,1.7704342e-06,2.7342749e-05,9.473465e-06,1.2730787e-05,4.1678598e-07,0.9998921
134,10.0,2.787993e-07,1.1247023e-07,4.248571e-09,5.8154546e-07,9.143688e-06,6.984994e-08,2.987734e-08,3.2465337e-08,2.0767862e-07,2.4547793e-07,0.9999893
135,6.0,7.2771973e-06,1.1995169e-06,6.0943803e-06,8.043784e-06,2.437128e-06,3.040631e-06,0.9999418,4.325521e-06,1.7630125e-06,1.6275024e-05,7.712591e-06
136,9.0,2.8629765e-05,1.1574875e-05,6.584303e-07,4.0014652e-07,4.1669587e-06,5.2651894e-06,4.0471373e-06,5.2817023e-07,9.877664e-08,0.99992824,1.6428701e-05
137,8.0,4.65828e-05,6.1831206e-06,4.230172e-06,2.7627177e-05,3.0307496e-05,7.8227895e-06,3.1696472e-05,2.2921915e-05,0.99979717,4.2226247e-07,2.50603e-05
138,10.0,9.20824e-06,4.7829457e-07,1.6162042e-07,6.100155e-05,2.2642169e-07,2.5423262e-07,5.1968167e-05,8.4969594e-07,1.8330691e-06,1.3378943e-06,0.9998727
139,8.0,1.8871684e-05,4.8874394e-06,2.9022253e-06,4.8646807e-06,1.6820957e-05,4.529498e-06,5.2353316e-06,6.4798205e-06,0.9999329,2.0831177e-07,2.314063e-06
140,6.0,3.842803e-06,4.018788e-07,3.5258515e-07,1.2336772e-06,1.1526078e-06,8.252555e-07,0.999987,1.2254584e-06,1.1432705e-06,2.4268727e-06,4.7431172e-07
141,3.0,5.169291e-07,1.0847441e-06,1.6597676e-07,0.9999654,6.997553e-07,3.9685236e-07,5.4939846e-06,4.1780845e-06,8.046805e-06,2.8008645e-07,1.3684801e-05
