id,true_0,score_0,score_1,score_2,score_3,score_4
37,1.0,0.11948109,0.19921245,0.31673077,0.26332808,0.10124769
38,2.0,0.61950934,0.12472183,0.16907421,0.06392837,0.022766257
39,2.0,0.13866244,0.15315922,0.32458383,0.27614024,0.10745429
40,2.0,0.19381517,0.15630408,0.3352812,0.22760619,0.08699339
41,2.0,0.7731182,0.08860501,0.10745264,0.023808401,0.00701569
42,2.0,0.19314034,0.137791,0.3286269,0.25895995,0.08148182
43,2.0,0.13915156,0.17164283,0.35402742,0.2159251,0.11925308
44,0.0,0.32328886,0.44027182,0.10861905,0.11921944,0.0086008385
45,0.0,0.55013245,0.16924998,0.18260422,0.077217065,0.02079632
46,0.0,0.7352021,0.095706716,0.09971324,0.05676332,0.012614637
47,3.0,0.5938864,0.11840125,0.17467816,0.08079512,0.032239053
48,0.0,0.3418192,0.4271709,0.11157707,0.11110513,0.008327776
49,3.0,0.16310865,0.1859973,0.37143952,0.20748736,0.071967155
50,0.0,0.97988796,0.0065663327,0.011535995,0.0008353046,0.0011743933
51,1.0,0.14491422,0.15471761,0.29078805,0.3164653,0.09311486
52,0.0,0.9699635,0.015173338,0.011576014,0.0019982662,0.0012889687
53,0.0,0.9988158,0.0009248875,0.00023655056,5.499687e-06,1.7258668e-05
54,0.0,0.9920117,0.0051105283,0.0020550166,0.0006273367,0.00019532813
55,0.0,0.9855332,0.011179264,0.0024558052,0.0005664754,0.00026523555
56,0.0,0.9969708,0.002124176,0.0006615159,0.00014067198,0.000102800695
57,0.0,0.907352,0.05046022,0.027740333,0.010623893,0.0038234743
58,0.0,0.76660657,0.076539375,0.08078587,0.061721202,0.014346966
59,0.0,0.9992046,0.0006293921,0.00013354864,1.5675894e-05,1.6816835e-05
60,0.0,0.90769356,0.035930354,0.037691228,0.014835554,0.0038493462
61,2.0,0.11913302,0.14151463,0.3933102,0.23849398,0.10754809
62,0.0,0.14134158,0.16589847,0.34941956,0.22690691,0.11643346
63,1.0,0.12655137,0.7187094,0.07219121,0.07606235,0.0064856703
64,1.0,0.16896684,0.16450687,0.31692165,0.2436334,0.10597124
65,2.0,0.17358711,0.14850768,0.39252564,0.2034327,0.08194686
66,0.0,0.68600595,0.091388255,0.112401046,0.09169814,0.018506577
67,3.0,0.13735084,0.17975013,0.32470274,0.25192273,0.10627362
68,1.0,0.45841852,0.17089051,0.21601237,0.120558836,0.034119785
69,0.0,0.14678338,0.1712763,0.32123104,0.263587,0.097122334
70,0.0,0.8695113,0.05103068,0.04596863,0.026450962,0.007038402
71,4.0,0.11477715,0.17092156,0.366088,0.23471586,0.1134974
72,0.0,0.79646707,0.10101598,0.071536504,0.02167963,0.009300731
73,1.0,0.14249672,0.17583555,0.32530016,0.2184592,0.13790835
74,0.0,0.9581586,0.029706452,0.010382181,0.0010882278,0.0006644972
75,4.0,0.14144866,0.15345396,0.3241969,0.24735208,0.1335484
76,0.0,0.94401723,0.03280602,0.018067082,0.0034702742,0.0016393956
77,0.0,0.7365861,0.12831926,0.10601219,0.02167,0.0074124574
78,0.0,0.9900994,0.006755397,0.0025659627,0.00023731682,0.00034198075
79,3.0,0.18510398,0.17464621,0.30180782,0.24853174,0.08991021
80,3.0,0.17179099,0.15137868,0.30953437,0.2905687,0.076727234
81,2.0,0.20974575,0.17745785,0.31837505,0.18558544,0.108835936
82,2.0,0.7331243,0.10806417,0.1224387,0.029220657,0.0071521867
83,0.0,0.9991272,0.0005017307,0.00030462342,2.6605288e-05,3.9730705e-05
84,0.0,0.9582044,0.018949924,0.017793732,0.0035505397,0.0015015147
85,0.0,0.99890924,0.0005707166,0.0004348216,5.0010585e-05,3.513926e-05
86,2.0,0.15498427,0.16142514,0.33168796,0.25389946,0.09800319
87,0.0,0.7678258,0.09738024,0.089698024,0.037924297,0.007171646
88,0.0,0.9998671,9.9980025e-05,2.4666939e-05,3.1952104e-06,4.9485507e-06
89,0.0,0.16061063,0.15658148,0.3495046,0.23457685,0.098726474
90,2.0,0.86155695,0.05945528,0.060593463,0.013220779,0.005173575
91,0.0,0.9886022,0.0074459175,0.0029190807,0.0006921147,0.0003406487
92,0.0,0.9502202,0.02307206,0.020017466,0.0044301585,0.0022600484
93,0.0,0.8850611,0.04841242,0.042951196,0.019108288,0.0044671013
94,1.0,0.8680967,0.07731571,0.03946944,0.010199504,0.00491856
95,0.0,0.66658425,0.089011826,0.1830643,0.049583074,0.011756573
96,1.0,0.151483,0.1781048,0.35725203,0.22789772,0.085262425
97,0.0,0.908165,0.046089068,0.038874637,0.0047188853,0.0021524827
98,2.0,0.14839499,0.18033935,0.35258937,0.21390252,0.10477378
99,2.0,0.19130836,0.15981959,0.34426558,0.21662894,0.08797757
100,1.0,0.12915269,0.17531094,0.34320718,0.25042665,0.10190248
101,2.0,0.15743606,0.048111554,0.7486426,0.033836864,0.011972936
102,0.0,0.19856262,0.2017492,0.3261625,0.19528663,0.07823906
103,0.0,0.66056913,0.14101188,0.10357744,0.079572685,0.015268831
104,0.0,0.9733479,0.020142503,0.0053042504,0.0005497614,0.000655583
105,1.0,0.15922041,0.16454272,0.3378785,0.2286032,0.10975511
106,3.0,0.12866318,0.16072835,0.3618055,0.25187427,0.096928656
107,2.0,0.44866046,0.15394889,0.22793925,0.13392837,0.035523057
108,2.0,0.22851169,0.1503917,0.37210882,0.19189022,0.057097528
109,2.0,0.4858062,0.23225044,0.19217081,0.0751184,0.0146540655
110,2.0,0.21087839,0.16733803,0.34990466,0.2028039,0.069075055
111,0.0,0.9130092,0.04953574,0.029124431,0.005326317,0.003004377
112,0.0,0.91598207,0.03760311,0.032577325,0.008576574,0.0052608023
113,0.0,0.18880309,0.16620606,0.3170699,0.2402818,0.0876392
114,4.0,0.13698828,0.1762958,0.36045977,0.24684343,0.07941271
115,2.0,0.2301434,0.14733034,0.34879717,0.19482003,0.07890907
116,0.0,0.9555744,0.025551662,0.015059625,0.0029325886,0.0008818123
117,3.0,0.12840943,0.18123755,0.33148557,0.24425283,0.1146146
118,1.0,0.6090859,0.14503969,0.16147567,0.06779014,0.01660857
119,3.0,0.11781128,0.13091221,0.36776724,0.28336427,0.10014503
120,0.0,0.8995039,0.036694977,0.047977593,0.011671291,0.0041521955
121,1.0,0.16650432,0.21955103,0.32672164,0.20881031,0.07841269
122,2.0,0.35406756,0.15746354,0.28223696,0.13781272,0.0684192
123,0.0,0.901785,0.05120243,0.034803983,0.00918317,0.0030253755
124,2.0,0.29289716,0.14702237,0.29876938,0.2023766,0.058934413
125,0.0,0.9881037,0.0074596643,0.0035761565,0.0005369007,0.00032359452
126,3.0,0.14974321,0.15925005,0.38967556,0.19773637,0.103594854
127,3.0,0.13361692,0.18284741,0.3143653,0.2575318,0.1116386
128,3.0,0.14446646,0.16885395,0.34010732,0.23420472,0.11236758
129,1.0,0.30951697,0.5451816,0.06378427,0.07423235,0.007284851
130,0.0,0.89406055,0.049157564,0.041072898,0.011446184,0.0042628534
131,3.0,0.80208445,0.07146067,0.080994844,0.037788767,0.0076713217
132,2.0,0.51321,0.12118404,0.21639971,0.11519679,0.034009423
133,2.0,0.13374299,0.16826545,0.39924663,0.20190702,0.09683787
134,1.0,0.85256857,0.058717508,0.057238594,0.025496967,0.005978357
135,3.0,0.16886671,0.1265284,0.32555544,0.35842833,0.02062106
136,2.0,0.13747726,0.16083339,0.3616967,0.2337478,0.106244825
137,0.0,0.97471255,0.01920544,0.005380728,0.0003517374,0.0003495603
138,0.0,0.7658992,0.09318361,0.09887411,0.030909937,0.011133261
139,3.0,0.14292765,0.1403301,0.3407228,0.2738718,0.10214766
140,0.0,0.7161536,0.1044462,0.11456684,0.05034364,0.014489717
141,4.0,0.15135175,0.16552852,0.34409422,0.21917126,0.11985422
142,0.0,0.26612598,0.17638102,0.28964853,0.19257656,0.07526788
143,4.0,0.14923228,0.1545755,0.35693082,0.25370988,0.08555152
144,3.0,0.71322864,0.15487257,0.098479316,0.025742147,0.0076773474
145,0.0,0.16675958,0.18837073,0.30805132,0.22270302,0.114115335
146,2.0,0.12446832,0.1598231,0.37699717,0.23768418,0.10102728
147,0.0,0.8768773,0.04332347,0.055638067,0.015525338,0.008635823
148,0.0,0.77854484,0.10170667,0.07212768,0.03967141,0.007949397
149,4.0,0.1398999,0.18666682,0.31949115,0.25466484,0.099277295
150,0.0,0.8317289,0.0704776,0.06824259,0.021759678,0.0077912332
151,3.0,0.17775886,0.2020306,0.34559774,0.18123335,0.09337952
152,0.0,0.8935141,0.053211678,0.039454866,0.00886871,0.0049507343
153,3.0,0.22377753,0.13606045,0.34081873,0.21745706,0.08188629
154,2.0,0.19562352,0.14300248,0.35004777,0.22671703,0.08460923
155,2.0,0.52614164,0.1393856,0.20018876,0.10978964,0.024494318
156,3.0,0.14222768,0.14208156,0.33221257,0.28912473,0.094353504
157,1.0,0.20861192,0.16759352,0.29387784,0.24906112,0.08085555
158,3.0,0.1581708,0.15438439,0.36045828,0.26065072,0.06633582
159,0.0,0.16519386,0.18148738,0.30254713,0.2482038,0.102567844
160,3.0,0.66091895,0.10114879,0.13259749,0.0940127,0.011322134
161,2.0,0.25489378,0.16009954,0.31186092,0.19700383,0.07614193
162,4.0,0.14972638,0.15502338,0.3706617,0.21653971,0.10804879
163,2.0,0.39110065,0.12538937,0.4000492,0.070802465,0.01265835
164,0.0,0.95823634,0.024479212,0.01169634,0.004084406,0.0015037114
165,2.0,0.6098679,0.12925448,0.15621391,0.086933434,0.017730378
166,0.0,0.8149547,0.069081575,0.065489285,0.04185642,0.008617998
167,0.0,0.27607685,0.14997679,0.3202829,0.17601863,0.07764481
168,2.0,0.19874835,0.16014117,0.39258263,0.17756212,0.070965804
169,0.0,0.9344123,0.031325918,0.023287931,0.007937729,0.0030362206
170,0.0,0.1905424,0.19383362,0.28319174,0.22872937,0.10370288
171,2.0,0.18506503,0.15345582,0.40757594,0.18402006,0.069883145
172,0.0,0.98493075,0.009485405,0.005017918,0.00037518883,0.00019079326
173,2.0,0.21027039,0.16884622,0.31410253,0.21588032,0.09090061
174,3.0,0.13065337,0.16063082,0.34738123,0.29945698,0.061877627
175,2.0,0.21234943,0.19285129,0.35637516,0.16708687,0.071337216
176,0.0,0.96415085,0.018810373,0.011629196,0.004465396,0.0009441882
177,0.0,0.96656334,0.018299965,0.012896861,0.0015700986,0.00066984957
178,2.0,0.15863656,0.14217587,0.35160866,0.24459009,0.102988735
179,3.0,0.12817563,0.1567987,0.33040258,0.27185893,0.11276422
180,0.0,0.92988974,0.032036223,0.024127014,0.009792104,0.0041547874
181,3.0,0.24451403,0.16799332,0.29440382,0.20552391,0.087564915
182,0.0,0.9872843,0.0074744024,0.0042730984,0.0005923739,0.00037576898
183,3.0,0.14457224,0.13882473,0.31697294,0.29903963,0.10059048
184,0.0,0.9942967,0.0032434128,0.0023426975,6.778806e-05,4.9341565e-05
185,1.0,0.2399436,0.17247444,0.3286831,0.17661302,0.082285866
186,3.0,0.70088834,0.12870991,0.12743728,0.03407231,0.008892114
187,0.0,0.8560732,0.048851773,0.050821535,0.037307203,0.0069464073
188,0.0,0.97769755,0.014526101,0.0055188783,0.0015779719,0.0006795114
189,1.0,0.1374655,0.15959203,0.3306771,0.28179455,0.090470806
190,3.0,0.13260299,0.14771359,0.39033997,0.21732645,0.11201702
191,0.0,0.97204846,0.015153837,0.009416005,0.0022601997,0.0011215673
192,0.0,0.99938214,0.00046874257,0.00012978606,8.230069e-06,1.1131079e-05
193,2.0,0.25014645,0.17238913,0.31376505,0.18608022,0.07761909
194,0.0,0.8952724,0.06266285,0.026420636,0.0108978115,0.004746238
195,2.0,0.16015261,0.1631626,0.35291147,0.23891437,0.08485896
196,2.0,0.7614255,0.096963465,0.09857863,0.03177772,0.011254603
197,0.0,0.87756675,0.057545397,0.041343305,0.016610123,0.006934442
198,3.0,0.1574125,0.17401075,0.3247618,0.23919031,0.10462465
199,0.0,0.14744098,0.16267417,0.33051762,0.25466445,0.10470279
200,1.0,0.84335023,0.12475648,0.02967173,0.0015650941,0.0006565287
201,0.0,0.9979989,0.0014067811,0.00052753347,3.2258453e-05,3.4558663e-05
202,3.0,0.15887892,0.13824262,0.38090155,0.21908566,0.10289125
203,1.0,0.15741517,0.16784269,0.35745263,0.22240531,0.09488421
204,2.0,0.20059727,0.17887586,0.29534024,0.24147037,0.08371624
205,2.0,0.12661816,0.15559731,0.3677256,0.2360586,0.114000276
206,2.0,0.17050906,0.14409801,0.3423023,0.25015944,0.09293122
207,0.0,0.9961009,0.0022744357,0.0013359665,0.00013874022,0.00014994213
208,0.0,0.99283797,0.0035899836,0.0032628342,0.00016212757,0.00014716003
209,2.0,0.13344553,0.17926884,0.35950267,0.24364774,0.08413524
210,0.0,0.92247665,0.04501249,0.024298737,0.006216865,0.0019952792
211,2.0,0.16351539,0.17331104,0.37081724,0.20909998,0.08325631
212,2.0,0.12869012,0.1462586,0.38467044,0.24343391,0.09694697
213,2.0,0.12737504,0.13229187,0.37992778,0.26836994,0.09203543
214,0.0,0.92280984,0.049174305,0.024358146,0.002096433,0.0015612416
215,1.0,0.13432853,0.15004115,0.3612363,0.23921145,0.11518258
216,0.0,0.94603044,0.02926169,0.019370006,0.0038517085,0.0014861779
217,3.0,0.21300414,0.16795577,0.330519,0.2015163,0.08700478
218,1.0,0.14504352,0.14918624,0.33619615,0.2671609,0.102413185
219,0.0,0.17712267,0.15704152,0.28805795,0.26801467,0.109763235
220,0.0,0.9837104,0.011497361,0.0035727452,0.0008442699,0.00037526395
221,1.0,0.10596682,0.2425098,0.3232956,0.2750857,0.05314206
222,0.0,0.9460885,0.026455244,0.019000102,0.006355758,0.0021003836
223,2.0,0.13183787,0.24714196,0.44009715,0.15241113,0.028511882
224,0.0,0.99074066,0.0062230104,0.0026923888,0.00013777679,0.00020618658
225,0.0,0.17262362,0.14942005,0.3395673,0.23275183,0.10563716
226,0.0,0.61279,0.124704614,0.14638442,0.08975534,0.026365673
227,0.0,0.91505617,0.03879955,0.031677462,0.010732998,0.0037338776
228,0.0,0.15284558,0.16013354,0.32127878,0.26488885,0.100853294
229,3.0,0.43353313,0.12726393,0.23369782,0.19286194,0.012643068
230,4.0,0.15027162,0.1626304,0.35040486,0.2357085,0.100984655
231,0.0,0.23544204,0.15049346,0.32462722,0.1991336,0.090303704
232,2.0,0.16488642,0.16533948,0.36694708,0.23208308,0.0707439
233,2.0,0.15584466,0.170168,0.3581371,0.21724628,0.09860398
234,1.0,0.19266193,0.19256732,0.3041028,0.23982824,0.07083964
235,3.0,0.13081016,0.165808,0.39060944,0.23293373,0.07983861
236,3.0,0.118775964,0.025703965,0.2728564,0.57494867,0.0077150143
237,0.0,0.9158932,0.04450603,0.035219576,0.0023750782,0.0020060816
238,2.0,0.11505339,0.14492908,0.3603553,0.27386877,0.10579343
239,1.0,0.12672316,0.17434332,0.3561989,0.22776428,0.11497029
240,0.0,0.89069,0.03167965,0.049789436,0.020571914,0.007269021
241,1.0,0.25831923,0.183793,0.29130682,0.20097084,0.06561015
242,2.0,0.09750469,0.15192705,0.3665021,0.2938819,0.09018428
243,0.0,0.96580786,0.00967625,0.02173194,0.0016389078,0.0011449803
244,1.0,0.17000793,0.20611343,0.3159354,0.21032687,0.09761635
245,0.0,0.94033784,0.025822917,0.023965888,0.007190586,0.002682862
246,0.0,0.9243602,0.033598587,0.029019574,0.008275021,0.004746523
247,1.0,0.25664368,0.16441065,0.3281887,0.17677471,0.07398225
248,0.0,0.88734293,0.046106577,0.042630725,0.017076807,0.006843031
249,0.0,0.20425023,0.16532446,0.3565994,0.18546095,0.088364996
250,2.0,0.16638912,0.17434898,0.31470242,0.22779192,0.11676756
251,2.0,0.17688102,0.19567895,0.32713354,0.21780251,0.08250397
252,2.0,0.12458366,0.1306387,0.37648067,0.28495595,0.083341
253,0.0,0.9999044,7.4718584e-05,1.7549244e-05,1.0316751e-06,2.4409096e-06
254,0.0,0.93499607,0.032364957,0.022301434,0.008007541,0.0023300562
255,0.0,0.73524404,0.0865132,0.10270002,0.054761466,0.020781199
256,1.0,0.16789337,0.1969438,0.32925922,0.21881238,0.08709126
257,2.0,0.21006809,0.17463514,0.34596518,0.21551089,0.053820703
258,0.0,0.98072845,0.014924815,0.0037490383,0.00030434804,0.00029332296
259,4.0,0.7007771,0.110912584,0.13691436,0.045183722,0.0062122033
260,0.0,0.776049,0.08693303,0.072578296,0.05574833,0.008691307
261,0.0,0.7251908,0.12586792,0.10479759,0.036759205,0.007384389
262,0.0,0.16178323,0.20837764,0.30728483,0.21482137,0.107732885
263,0.0,0.21266553,0.17111461,0.34195092,0.19809726,0.076171696
264,0.0,0.5214467,0.38029268,0.051546913,0.04253846,0.0041751796
265,2.0,0.16740777,0.17561467,0.33543035,0.21436843,0.10717878
266,0.0,0.7518659,0.101534,0.08622561,0.049266428,0.011108038
267,0.0,0.6853604,0.11268366,0.12693886,0.06282136,0.012195728
268,2.0,0.1982865,0.16185062,0.31896985,0.23413387,0.08675919
269,2.0,0.16786972,0.16921453,0.33469132,0.23042864,0.097795755
270,3.0,0.3391198,0.19005801,0.28471938,0.15409675,0.032006
271,2.0,0.14462477,0.14938715,0.3538825,0.24745055,0.104655035
272,0.0,0.99967015,0.0002458786,7.398699e-05,3.362733e-06,6.70772e-06
273,0.0,0.88048464,0.05319061,0.047609147,0.01306112,0.005654443
274,0.0,0.881566,0.05828822,0.039354533,0.01466718,0.006124021
275,2.0,0.6709653,0.10808098,0.15831627,0.04817277,0.014464722
276,2.0,0.1511989,0.2042034,0.32633337,0.2231139,0.09515047
277,0.0,0.16040912,0.17125458,0.33853844,0.22768068,0.10211721
278,0.0,0.90264803,0.05721788,0.02977939,0.0068260445,0.0035286397
279,0.0,0.969274,0.016608095,0.010857781,0.0022627271,0.000997348
280,3.0,0.16838749,0.15528588,0.30198234,0.27433747,0.10000683
281,2.0,0.13883536,0.18458492,0.33066753,0.24516244,0.1007497
282,3.0,0.36011142,0.13914175,0.26556823,0.16752426,0.06765432
283,4.0,0.44424668,0.15883937,0.21231364,0.13211769,0.052482612
284,4.0,0.16020754,0.15443312,0.3332292,0.25786695,0.09426321
285,2.0,0.15236235,0.15244661,0.29496452,0.30422407,0.09600242
286,0.0,0.9826329,0.010443764,0.006341396,0.00026062282,0.00032128402
287,0.0,0.14366858,0.17686135,0.33266172,0.22665931,0.12014902
288,4.0,0.1600073,0.1667252,0.31076437,0.23692141,0.12558173
289,0.0,0.92884654,0.03758769,0.025535557,0.0058000637,0.0022301767
290,1.0,0.21897069,0.2000655,0.31422454,0.18776052,0.07897873
291,2.0,0.5338671,0.14034377,0.2884509,0.030531727,0.0068064127
292,3.0,0.17882255,0.17077282,0.34531784,0.22433066,0.080756165
293,3.0,0.11992661,0.15198074,0.34559467,0.28056052,0.10193747
294,0.0,0.96646804,0.0202315,0.0107586235,0.0018476914,0.0006941833
295,0.0,0.14392282,0.1607639,0.34172854,0.25034004,0.10324471
296,3.0,0.12054739,0.1407194,0.38904923,0.24387757,0.105806336
297,0.0,0.16103886,0.19380237,0.35126022,0.19393422,0.09996433
298,2.0,0.11445582,0.18722753,0.37370124,0.2357587,0.08885673
299,3.0,0.15801443,0.14996572,0.35728133,0.25677443,0.07796416
300,1.0,0.23225771,0.20910063,0.30977526,0.19408332,0.05478304
301,0.0,0.9835887,0.011585263,0.0041091815,0.0004452308,0.00027163423
302,4.0,0.16721272,0.16246429,0.32483315,0.2420964,0.10339347
303,2.0,0.17281345,0.14854577,0.39193457,0.2035992,0.08310702
304,0.0,0.9128485,0.042285137,0.030763552,0.010202924,0.003899997
305,3.0,0.1484919,0.15599586,0.3152018,0.2860398,0.094270624
306,1.0,0.16726635,0.16923617,0.32387528,0.24833257,0.091289595
307,0.0,0.7743182,0.08084191,0.08851397,0.03914385,0.017182019
308,0.0,0.9995701,0.0002794741,0.00012871617,1.195574e-05,9.788777e-06
309,0.0,0.8720643,0.05672304,0.04242595,0.023745416,0.005041242
310,3.0,0.26803252,0.14776973,0.3178674,0.20960975,0.05672065
311,0.0,0.89096934,0.040922478,0.042468537,0.01836144,0.00727813
312,3.0,0.11036381,0.1515972,0.3594469,0.25632226,0.12226985
313,0.0,0.57336247,0.12212921,0.15975781,0.11538173,0.029368838
314,0.0,0.9989907,0.00065925054,0.000273252,4.0845352e-05,3.590283e-05
315,2.0,0.22539528,0.18719772,0.34261283,0.17155407,0.07324005
316,0.0,0.73819506,0.09706303,0.09882384,0.04824913,0.01766895
317,2.0,0.13710414,0.1872713,0.34044105,0.224325,0.11085848
318,1.0,0.16271968,0.19635008,0.30202976,0.24370407,0.095196426
319,0.0,0.8456046,0.06335531,0.06025031,0.025643362,0.0051464355
320,1.0,0.80851674,0.10454795,0.075261995,0.008144291,0.0035290904
321,0.0,0.7715234,0.07919491,0.09613834,0.03868406,0.014459264
322,0.0,0.81984854,0.022280958,0.13220504,0.013093585,0.012571902
323,0.0,0.59780145,0.1393374,0.15472578,0.0813175,0.02681791
324,2.0,0.22930875,0.1379366,0.33813003,0.23082656,0.06379802
325,1.0,0.22561473,0.17397904,0.26938397,0.23336124,0.09766101
326,0.0,0.99982077,0.00013948174,3.3678054e-05,1.2968645e-06,4.7825943e-06
327,4.0,0.15693796,0.18909425,0.34349722,0.20474432,0.10572626
328,0.0,0.9926891,0.0050590937,0.0019534144,0.00010805318,0.00019038472
329,1.0,0.12011191,0.19688925,0.3579822,0.2323265,0.09269016
330,0.0,0.9727078,0.017143289,0.006841123,0.0024901635,0.0008175642
331,0.0,0.9939757,0.0045326147,0.0012038144,0.00011738037,0.0001705015
332,0.0,0.9997658,0.00014725345,7.641967e-05,3.7221434e-06,6.790591e-06
333,2.0,0.15549766,0.15193963,0.37911057,0.23769051,0.07576163
334,0.0,0.96081275,0.02499838,0.012322369,0.0010849938,0.0007815632
335,2.0,0.22154503,0.14664505,0.33993745,0.21325842,0.07861403
336,1.0,0.17877953,0.16318855,0.35660955,0.20826353,0.09315883
337,0.0,0.98424166,0.0075848517,0.0063231247,0.001224387,0.0006260257
338,0.0,0.9943895,0.0033839496,0.0018557523,0.00026879308,0.00010210168
339,3.0,0.13897163,0.13387136,0.2899676,0.32980773,0.10738167
340,2.0,0.11160631,0.20914824,0.36348137,0.20160533,0.11415876
341,3.0,0.1850838,0.15108684,0.34475067,0.24384251,0.07523615
342,2.0,0.3985636,0.17554247,0.2959722,0.103998974,0.0259227
343,2.0,0.17197329,0.17098308,0.32171848,0.23636356,0.0989616
344,1.0,0.16444537,0.14144169,0.31578034,0.27341622,0.10491635
345,0.0,0.87675273,0.07147662,0.032473646,0.01573085,0.0035661522
346,3.0,0.14763595,0.16258876,0.37093383,0.23807393,0.08076757
347,3.0,0.6717102,0.11715138,0.15186815,0.045479063,0.013791213
348,2.0,0.18504491,0.20169716,0.33965564,0.18873744,0.08486481
349,1.0,0.15061717,0.16491266,0.34954828,0.2385619,0.096359976
350,2.0,0.1975938,0.15326022,0.32586625,0.2341204,0.08915928
351,0.0,0.9244288,0.037860263,0.02968785,0.0061219586,0.0019010395
352,3.0,0.16902357,0.16886112,0.35429868,0.24311833,0.064698264
353,2.0,0.13295168,0.13736293,0.3583996,0.27207157,0.099214144
354,0.0,0.98444945,0.011244631,0.0036333818,0.00038954391,0.00028310085
355,1.0,0.13788907,0.6773026,0.09457281,0.081644505,0.008591017
356,0.0,0.20019928,0.23272741,0.28418007,0.19313078,0.08976246
357,2.0,0.14181216,0.1407342,0.35455135,0.28556448,0.07733779
358,3.0,0.117515795,0.13619736,0.34707418,0.30353895,0.09567365
359,3.0,0.14533332,0.15891266,0.33733103,0.26980463,0.08861831
360,2.0,0.18448876,0.16049214,0.36075032,0.21131055,0.08295828
361,2.0,0.65309817,0.11304485,0.14156339,0.066933155,0.025360378
362,1.0,0.25708464,0.17319286,0.31063783,0.18456943,0.07451516
363,1.0,0.12244908,0.18260548,0.3825597,0.24331383,0.06907195
364,0.0,0.6708297,0.103283025,0.13860463,0.05860498,0.028677639
365,0.0,0.1476449,0.1489081,0.38696882,0.22221318,0.09426504
366,2.0,0.1724544,0.16347061,0.34862974,0.20632441,0.10912087
367,4.0,0.1278444,0.1621227,0.36103877,0.2516166,0.09737753
368,0.0,0.99685955,0.0019470219,0.0010749134,6.2060135e-05,5.6538196e-05
369,0.0,0.995596,0.0029182527,0.0011372854,0.00015240019,0.00019619697
370,3.0,0.18231314,0.65593576,0.070629746,0.083091415,0.008029919
371,0.0,0.15537518,0.1678891,0.2922995,0.2799894,0.10444678
372,2.0,0.16337028,0.15815963,0.3577491,0.21993354,0.100787416
373,3.0,0.15496019,0.16624893,0.33478966,0.23971973,0.10428144
374,2.0,0.8057512,0.07657096,0.07926134,0.027798796,0.010617703
375,0.0,0.8836825,0.047600746,0.050430387,0.014710762,0.0035755076
376,4.0,0.18693371,0.16077648,0.30266088,0.25121927,0.09840964
377,2.0,0.13398677,0.13315618,0.38648662,0.26203024,0.08434019
378,0.0,0.99384415,0.0047602872,0.0010878806,0.00019158819,0.00011611005
