id,true_0,score_0,score_1
86,1.0,0.37971577,0.6202842
87,0.0,0.99997675,2.3290508e-05
88,0.0,0.9994716,0.00052837614
89,0.0,0.99984264,0.00015735236
90,1.0,0.0010810178,0.998919
91,1.0,1.5214933e-05,0.99998474
92,1.0,3.080003e-05,0.99996924
93,0.0,0.9997322,0.0002678437
94,1.0,0.002319949,0.9976801
95,1.0,6.427467e-06,0.99999356
96,1.0,0.0023734132,0.9976266
97,1.0,0.0007222397,0.9992778
98,0.0,0.9999889,1.1103602e-05
99,1.0,0.00035738776,0.9996426
100,1.0,6.9312587e-06,0.9999931
101,0.0,0.99741995,0.0025800155
102,1.0,0.00014284615,0.9998572
103,1.0,0.000592674,0.9994073
104,1.0,6.42844e-05,0.99993575
105,1.0,1.4627846e-06,0.99999857
106,0.0,0.99999976,2.8994245e-07
107,1.0,0.00052673434,0.9994733
108,1.0,0.020679327,0.97932065
109,1.0,1.041877e-06,0.9999989
110,0.0,0.9945294,0.0054705353
111,0.0,0.9997069,0.00029300078
112,1.0,2.640641e-06,0.9999974
113,1.0,0.00010203174,0.99989796
114,1.0,0.0018003279,0.9981997
115,1.0,1.9772783e-06,0.999998
116,1.0,0.00051936845,0.99948066
117,1.0,8.5321254e-08,0.9999999
118,1.0,3.527374e-05,0.9999647
119,0.0,0.9991974,0.0008025802
120,1.0,0.00011280459,0.9998872
121,0.0,0.99988997,0.00010999817
122,1.0,0.0021471474,0.9978529
123,1.0,0.007828738,0.9921713
124,1.0,1.1161889e-06,0.9999989
125,1.0,0.0003041107,0.9996959
126,1.0,4.6476947e-11,1.0
127,1.0,0.0095076645,0.9904923
128,1.0,0.0001730659,0.99982697
129,1.0,1.4895186e-07,0.9999999
130,1.0,0.0007790916,0.99922085
131,0.0,0.99999154,8.489078e-06
132,1.0,0.0010122871,0.99898773
133,0.0,0.99970406,0.00029594134
134,1.0,0.0008898752,0.99911016
135,1.0,0.010031483,0.9899685
136,1.0,2.9208686e-05,0.9999708
137,0.0,0.99782217,0.0021778615
138,0.0,0.99958843,0.00041156253
139,1.0,1.2230991e-05,0.9999877
140,1.0,0.0033692874,0.9966307
141,0.0,0.9998221,0.00017789144
142,1.0,1.661434e-07,0.9999999
143,1.0,4.2182907e-07,0.9999995
144,0.0,0.999869,0.00013096497
145,0.0,1.0,4.0642647e-08
146,0.0,0.9997148,0.00028520482
147,0.0,0.9999865,1.3484337e-05
148,0.0,0.9996704,0.00032960708
149,0.0,0.999816,0.000184075
150,1.0,0.0021864502,0.9978136
151,1.0,9.196194e-08,0.9999999
152,1.0,0.00096648576,0.9990336
153,1.0,2.4846664e-05,0.9999752
154,1.0,0.009955059,0.9900449
155,1.0,7.886585e-05,0.9999211
156,1.0,0.00042961247,0.9995704
157,0.0,1.0,5.062668e-10
158,1.0,0.0025169188,0.9974831
159,1.0,1.944967e-07,0.99999976
160,1.0,0.00014033125,0.9998597
161,1.0,1.91707e-09,1.0
162,0.0,0.99975914,0.00024089104
163,1.0,2.3838945e-06,0.9999976
164,1.0,0.0008516824,0.99914825
165,1.0,7.905115e-07,0.99999917
166,1.0,0.0065213125,0.99347866
167,1.0,2.795298e-06,0.99999726
168,1.0,3.4248627e-05,0.9999658
169,1.0,0.00013179581,0.99986815
170,1.0,0.00023517529,0.99976486
171,0.0,0.9999703,2.9733505e-05
172,1.0,0.0013550704,0.9986449
173,1.0,0.0031382781,0.9968617
174,1.0,9.458664e-05,0.99990535
175,0.0,0.9999275,7.2416165e-05
176,0.0,0.99945635,0.00054363156
177,0.0,0.99961627,0.00038376037
178,1.0,0.00017260216,0.9998274
179,0.0,0.99925107,0.0007489542
180,1.0,2.0366719e-05,0.9999796
181,1.0,1.0023718e-07,0.9999999
182,1.0,0.0044332305,0.9955668
183,0.0,0.99851316,0.0014867851
184,1.0,0.0035746933,0.99642533
185,0.0,0.999689,0.0003110473
186,1.0,1.4233435e-05,0.9999858
187,0.0,0.9999887,1.1316543e-05
188,1.0,0.00043849114,0.9995615
189,1.0,0.004494694,0.99550533
190,1.0,2.8992776e-05,0.99997103
191,1.0,1.4116441e-19,1.0
192,1.0,0.001546131,0.99845386
193,1.0,0.027654361,0.97234565
194,1.0,4.0211096e-05,0.9999598
195,1.0,0.00031425635,0.99968576
196,1.0,2.0620491e-06,0.999998
197,1.0,0.00017183463,0.9998281
198,0.0,0.9998116,0.00018839266
199,1.0,5.1101717e-05,0.99994886
200,1.0,1.3111292e-06,0.9999987
201,0.0,0.9999685,3.151471e-05
202,1.0,0.002230937,0.9977691
203,0.0,0.9999454,5.4566844e-05
204,1.0,5.7244494e-09,1.0
205,1.0,1.9227606e-09,1.0
206,1.0,0.00012072547,0.99987924
207,1.0,1.5391537e-05,0.9999846
208,1.0,0.0002920214,0.999708
209,1.0,0.0011700061,0.99883
210,1.0,4.745919e-06,0.99999523
211,0.0,0.9986237,0.0013762979
212,1.0,0.00030992893,0.99969006
213,1.0,2.4109071e-05,0.9999759
214,1.0,6.1553274e-15,1.0
215,0.0,0.9999852,1.4800407e-05
216,1.0,0.003856748,0.9961433
217,1.0,1.9988581e-06,0.999998
218,1.0,4.4402445e-06,0.9999956
219,1.0,0.00015437487,0.9998456
220,1.0,0.0005296857,0.9994703
221,1.0,0.0025022596,0.99749774
222,0.0,0.99965894,0.00034104424
223,1.0,7.1148643e-06,0.99999285
224,1.0,0.00038315204,0.99961686
225,0.0,0.9997533,0.0002466744
226,1.0,7.882405e-05,0.9999212
227,0.0,0.99991536,8.463701e-05
228,0.0,0.99950504,0.00049499114
229,1.0,0.0007507374,0.9992493
230,1.0,8.1527685e-07,0.99999917
231,1.0,3.29973e-05,0.999967
232,1.0,5.8532332e-06,0.99999416
233,1.0,0.00015691023,0.9998431
234,0.0,0.9999919,8.155901e-06
235,1.0,9.9526964e-08,0.9999999
236,1.0,7.546004e-09,1.0
237,1.0,0.039941758,0.9600583
238,1.0,2.852436e-05,0.9999715
239,1.0,1.646327e-05,0.99998355
240,1.0,6.040426e-09,1.0
241,0.0,0.9999721,2.7941525e-05
242,1.0,0.0008631965,0.99913687
243,1.0,0.0016756423,0.99832433
244,0.0,0.99999785,2.0955742e-06
245,0.0,0.99994516,5.4808246e-05
246,0.0,0.9962633,0.003736611
247,0.0,0.9978817,0.0021182904
248,0.0,1.0,1.6284002e-08
249,1.0,0.0048406613,0.9951593
250,1.0,0.00017029827,0.99982965
251,1.0,1.47518895e-05,0.9999852
252,1.0,0.021261347,0.9787386
253,0.0,0.99998033,1.9716766e-05
254,0.0,0.9997893,0.00021075782
255,1.0,0.00023862428,0.9997614
256,1.0,6.527281e-25,1.0
257,1.0,9.419259e-05,0.9999058
258,0.0,0.9992884,0.00071166904
259,0.0,0.99687153,0.0031284988
260,0.0,0.9999969,3.0547299e-06
261,0.0,0.9992016,0.0007984016
262,1.0,1.7190848e-07,0.9999999
263,1.0,0.00011261929,0.99988735
264,0.0,0.99695396,0.0030460025
265,0.0,0.9999372,6.2873194e-05
266,1.0,0.0014283422,0.99857163
267,1.0,1.2743562e-05,0.99998724
268,1.0,1.3770343e-09,1.0
269,1.0,0.0013933781,0.9986066
270,1.0,1.5896077e-12,1.0
271,1.0,8.264559e-05,0.9999174
272,1.0,0.00021031577,0.99978966
273,1.0,0.0014685098,0.99853146
274,1.0,0.0014924464,0.99850756
275,1.0,0.00010746898,0.9998925
276,1.0,7.7833836e-05,0.99992216
277,1.0,3.8652073e-05,0.9999614
278,1.0,0.0011483869,0.99885166
279,0.0,0.9992681,0.00073191366
280,1.0,6.016253e-06,0.99999404
281,1.0,0.00015691352,0.9998431
282,0.0,0.9999671,3.294178e-05
283,0.0,0.9999989,1.0562987e-06
284,1.0,0.009257647,0.9907424
285,1.0,0.0038497234,0.99615026
286,0.0,0.99999833,1.7118975e-06
287,1.0,0.0008769191,0.99912304
288,1.0,0.0015700519,0.99842995
289,0.0,0.99617803,0.0038219334
290,0.0,0.99988246,0.00011748058
291,1.0,3.0685678e-07,0.99999964
292,1.0,0.0009074256,0.9990926
293,0.0,0.97709423,0.022905812
294,1.0,8.9146175e-05,0.99991083
295,1.0,0.0001002491,0.99989974
296,0.0,0.9999995,4.480171e-07
297,1.0,3.2200987e-06,0.9999968
298,1.0,6.541428e-05,0.99993455
299,1.0,2.4888612e-07,0.99999976
300,1.0,0.0016176894,0.99838233
301,0.0,0.9993211,0.00067894487
302,1.0,3.3758985e-05,0.99996626
303,1.0,0.00019862669,0.99980134
304,1.0,0.0005297614,0.9994703
305,0.0,0.9992237,0.0007762316
306,1.0,3.3512305e-07,0.99999964
307,1.0,0.0098073585,0.99019265
308,1.0,4.2562344e-05,0.99995744
309,1.0,0.023055987,0.976944
310,0.0,0.9998914,0.00010857755
311,0.0,0.9998271,0.00017296379
312,1.0,1.2247016e-06,0.9999988
313,0.0,0.99998987,1.0086438e-05
314,1.0,0.0040707756,0.9959292
315,0.0,0.99976593,0.00023403851
316,1.0,9.14392e-06,0.9999908
317,1.0,1.691579e-06,0.99999833
318,1.0,0.0050034383,0.99499655
319,1.0,0.00028473724,0.99971527
320,0.0,0.99981624,0.00018383225
321,1.0,0.0022666887,0.99773324
322,1.0,2.1872514e-05,0.9999782
323,1.0,5.1762504e-07,0.9999995
324,1.0,0.0015511292,0.99844885
325,1.0,0.0011957939,0.9988042
326,0.0,0.9999864,1.3555236e-05
327,1.0,0.0023010592,0.99769896
328,1.0,0.00046633123,0.99953365
329,1.0,0.0014447323,0.99855524
330,1.0,0.012816544,0.98718345
331,1.0,1.0563315e-05,0.9999894
332,1.0,5.582191e-08,1.0
333,1.0,5.2308208e-14,1.0
334,1.0,2.6748571e-08,1.0
335,1.0,0.006368378,0.99363166
336,1.0,0.15060627,0.8493937
337,1.0,5.3966105e-06,0.99999464
338,0.0,0.99677664,0.003223391
339,1.0,0.005865388,0.9941346
340,1.0,1.871657e-21,1.0
341,1.0,2.8277325e-05,0.99997175
342,1.0,2.7626435e-05,0.99997234
343,1.0,0.00039358175,0.99960643
344,1.0,1.0354079e-06,0.9999989
345,1.0,7.826156e-05,0.9999217
346,1.0,1.1007261e-05,0.99998903
347,1.0,0.00026127524,0.99973875
348,0.0,0.99982893,0.00017100202
349,0.0,0.9996624,0.00033757463
350,0.0,0.99995327,4.673907e-05
351,0.0,0.9999889,1.1083904e-05
352,1.0,0.01965268,0.9803474
353,1.0,9.790189e-09,1.0
354,1.0,5.7350884e-05,0.99994266
355,1.0,4.9989845e-05,0.99995005
356,0.0,0.9996784,0.00032161525
357,0.0,0.99994624,5.372372e-05
358,0.0,0.9995728,0.00042714516
359,1.0,5.461969e-11,1.0
360,1.0,0.016526435,0.9834736
361,1.0,0.0016266366,0.9983734
362,1.0,0.0007976685,0.9992023
363,1.0,5.7021178e-05,0.999943
364,1.0,3.002345e-05,0.99996996
365,0.0,0.9985096,0.0014904226
366,1.0,9.341561e-09,1.0
367,1.0,0.0016126427,0.99838734
368,1.0,4.7830203e-05,0.9999522
369,1.0,0.0001288612,0.99987113
370,1.0,0.0028803041,0.99711967
371,1.0,5.7365895e-07,0.9999994
372,1.0,1.0195794e-07,0.9999999
373,0.0,0.9997832,0.00021677169
374,0.0,0.9997408,0.00025924004
375,1.0,4.481323e-05,0.9999552
376,0.0,0.9998215,0.0001785978
377,1.0,3.277964e-05,0.9999672
378,1.0,0.00058347225,0.9994166
379,1.0,1.911238e-05,0.9999809
380,1.0,1.1908986e-05,0.9999881
381,0.0,0.9999865,1.3422393e-05
382,1.0,5.2360845e-09,1.0
383,1.0,0.0013766729,0.9986234
384,1.0,2.914519e-05,0.9999709
385,1.0,2.8265595e-05,0.99997175
386,1.0,1.602381e-08,1.0
387,1.0,0.00013531276,0.9998647
388,1.0,2.4862093e-06,0.9999975
389,1.0,0.00027492738,0.99972504
390,0.0,0.99986184,0.00013811402
391,0.0,0.9990453,0.0009546603
392,1.0,0.0006649407,0.999335
393,1.0,0.014528682,0.98547137
394,1.0,4.5266876e-07,0.9999995
395,1.0,0.00018951981,0.9998105
396,1.0,0.003066666,0.99693334
397,1.0,8.690262e-05,0.9999131
398,1.0,5.4736644e-05,0.9999453
399,0.0,0.99996924,3.0774954e-05
400,1.0,1.2903693e-05,0.9999871
401,1.0,0.0010670207,0.998933
402,1.0,0.03040585,0.9695942
403,1.0,0.0015669006,0.99843305
404,1.0,1.9967015e-06,0.999998
405,1.0,1.7580111e-06,0.9999982
406,1.0,0.009604988,0.990395
407,0.0,0.9898782,0.01012174
408,0.0,0.98837554,0.011624427
409,1.0,0.00018811804,0.99981195
410,1.0,0.0004129335,0.9995871
411,1.0,1.2449798e-09,1.0
412,1.0,1.1109131e-06,0.9999989
413,1.0,7.511541e-09,1.0
414,0.0,1.0,4.3990253e-10
415,1.0,0.00040431146,0.9995957
416,0.0,0.9999999,1.6033584e-07
417,0.0,0.99986744,0.00013258602
418,1.0,0.00052608585,0.999474
419,0.0,0.9999782,2.1846934e-05
420,0.0,0.99848783,0.0015121072
421,1.0,8.835927e-05,0.99991167
422,0.0,0.9999341,6.59576e-05
423,1.0,0.00021861609,0.9997814
424,0.0,0.9983719,0.0016281046
425,1.0,0.0008238412,0.9991761
426,0.0,0.99940073,0.00059921504
427,1.0,5.6863074e-09,1.0
428,1.0,0.004584902,0.9954151
429,1.0,0.00025999747,0.99973994
430,1.0,2.1854416e-05,0.9999782
431,1.0,0.002789223,0.9972108
432,1.0,0.0053298213,0.9946702
433,1.0,0.0042478694,0.9957521
434,0.0,0.99880636,0.0011936239
435,1.0,5.1661078e-05,0.9999484
436,1.0,4.282505e-08,1.0
437,1.0,2.0399448e-06,0.999998
438,1.0,6.855258e-07,0.9999993
439,1.0,4.7244057e-06,0.99999523
440,1.0,0.00019021753,0.9998098
441,0.0,0.99999726,2.760733e-06
442,1.0,0.00043439522,0.99956554
443,1.0,1.72811e-21,1.0
444,1.0,7.262338e-07,0.9999993
445,0.0,0.999913,8.7021785e-05
446,1.0,0.0029364966,0.99706346
447,1.0,0.0005276167,0.99947244
448,1.0,0.000809602,0.9991904
449,1.0,0.003944286,0.9960557
450,1.0,4.7673188e-05,0.9999523
451,0.0,0.9996012,0.00039880193
452,1.0,0.00040537084,0.9995946
453,0.0,0.99994934,5.0682982e-05
454,1.0,3.5119967e-06,0.99999654
455,1.0,9.179314e-06,0.9999908
456,1.0,1.2046686e-06,0.9999988
457,1.0,0.0017993288,0.99820065
458,0.0,0.9999993,7.31246e-07
459,1.0,0.00015762959,0.9998423
460,1.0,1.4932008e-06,0.99999845
461,1.0,0.00034698303,0.999653
462,0.0,0.99894124,0.0010587627
463,1.0,2.7889611e-05,0.9999721
464,1.0,1.695574e-05,0.9999831
465,1.0,0.00027006093,0.99972993
466,1.0,0.0005654541,0.99943453
467,1.0,0.00040115128,0.9995989
468,1.0,0.0014188212,0.9985812
469,1.0,0.0005232343,0.99947673
470,1.0,1.5789532e-05,0.99998426
471,1.0,2.648832e-05,0.99997354
472,0.0,0.9999094,9.0535315e-05
473,1.0,3.2825278e-07,0.99999964
474,1.0,0.0008700274,0.99912995
475,1.0,0.00035949782,0.99964046
476,1.0,8.448323e-08,0.9999999
477,1.0,0.010612012,0.989388
478,1.0,3.7213094e-11,1.0
479,1.0,1.4790884e-05,0.9999852
480,1.0,0.00013145152,0.9998685
481,1.0,3.184903e-06,0.9999968
482,1.0,1.4660693e-06,0.99999857
483,0.0,0.99975806,0.00024198262
484,1.0,1.3480157e-07,0.9999999
485,0.0,0.99996233,3.7727434e-05
486,1.0,0.023251193,0.9767488
487,1.0,1.2466977e-05,0.9999875
488,1.0,0.0120247975,0.9879752
489,1.0,0.0067714476,0.9932286
490,0.0,0.9967362,0.00326371
491,1.0,0.0033788404,0.99662113
492,0.0,0.9986376,0.0013623486
493,0.0,0.9995347,0.0004653295
494,1.0,3.082871e-09,1.0
495,1.0,0.00039801383,0.999602
496,1.0,0.0003577914,0.99964225
497,1.0,0.0003691609,0.9996308
498,1.0,0.006676507,0.9933235
499,0.0,0.9963272,0.003672732
500,1.0,0.0005274241,0.99947256
501,1.0,0.00033928108,0.99966073
502,1.0,1.800394e-05,0.999982
503,1.0,5.0054907e-05,0.99994993
504,1.0,0.00030065418,0.99969935
505,1.0,0.0002772958,0.99972266
506,0.0,0.9954862,0.004513729
507,1.0,1.4515848e-05,0.99998546
508,1.0,0.00035604174,0.9996439
509,1.0,5.339482e-08,1.0
510,1.0,2.1289528e-08,1.0
511,1.0,0.0002481023,0.99975187
512,1.0,0.0034424146,0.9965576
513,1.0,6.593472e-05,0.9999341
514,1.0,4.6679066e-05,0.99995327
515,0.0,0.9996724,0.00032764583
516,0.0,0.9946883,0.005311767
517,1.0,0.00017612267,0.99982387
518,0.0,0.99999726,2.697714e-06
519,1.0,0.0002470717,0.99975294
520,1.0,2.7335466e-06,0.99999726
521,1.0,9.364466e-05,0.9999063
522,1.0,7.1686577e-07,0.9999993
523,0.0,0.9999889,1.10551355e-05
524,0.0,0.999998,1.9720467e-06
525,1.0,0.0051534316,0.9948466
526,1.0,0.0068850587,0.993115
527,0.0,0.99720687,0.00279312
528,1.0,4.027109e-06,0.99999595
529,0.0,0.99206465,0.0079353135
530,1.0,0.004825154,0.9951748
531,1.0,1.878339e-08,1.0
532,1.0,5.566897e-06,0.9999944
533,1.0,1.1039459e-10,1.0
534,1.0,9.331303e-06,0.9999907
535,1.0,3.0296633e-05,0.9999697
536,1.0,4.6494753e-07,0.9999995
537,0.0,0.998992,0.0010079227
538,1.0,7.13902e-06,0.99999285
539,0.0,0.99768615,0.002313807
540,0.0,0.9994679,0.00053207605
541,1.0,4.7404907e-07,0.9999995
542,1.0,7.524024e-05,0.9999248
543,1.0,6.0088663e-05,0.9999399
544,1.0,0.0060261292,0.9939739
545,0.0,0.9989895,0.0010104649
