id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10
14,7.0,5.7832686e-08,1.4106968e-07,2.3811527e-08,3.4962711e-06,1.2455703e-08,4.347764e-09,1.9481888e-06,0.9999912,3.0459125e-06,3.1424965e-09,1.449153e-07
15,0.0,0.9999193,5.806287e-07,4.915751e-06,6.1073946e-09,9.2977035e-07,7.022032e-05,3.275202e-06,1.10018846e-07,1.0813729e-07,1.2763017e-07,3.5529288e-07
16,6.0,1.3606306e-07,1.1368223e-07,2.1965008e-07,3.709569e-06,2.9416976e-08,2.1304518e-06,0.99999046,5.963444e-08,1.4025733e-07,2.899905e-06,2.5765493e-08
17,3.0,4.1439158e-08,6.584264e-08,1.7433366e-07,0.99999547,2.3129743e-08,7.884197e-08,3.4149791e-06,1.8567248e-07,4.379017e-07,1.3998562e-08,6.193703e-08
18,6.0,3.4213367e-06,1.5952985e-07,5.990888e-08,6.2552465e-07,1.3059813e-08,2.5929277e-08,0.9999471,1.5561513e-07,2.909981e-07,3.400163e-05,1.4270845e-05
19,9.0,2.823896e-07,1.4423634e-06,9.4622415e-08,2.7379735e-06,1.3463416e-07,1.5986364e-08,1.844009e-06,2.1834951e-07,1.13724084e-07,0.9999875,5.599642e-06
20,5.0,4.3499715e-09,3.6718518e-08,1.4769128e-07,9.7612855e-08,2.7884287e-06,0.9999858,9.265185e-06,4.6692268e-08,3.9917758e-08,1.7610819e-06,3.868991e-08
21,0.0,0.99992824,6.376326e-06,8.2627093e-07,7.579652e-08,2.916238e-05,2.2687851e-05,5.765666e-07,4.3892146e-06,5.173273e-06,6.207244e-07,1.8910679e-06
22,5.0,4.2856036e-07,1.3348571e-07,2.1949008e-07,1.0158413e-06,1.7865787e-07,0.9999933,4.6263867e-06,5.076253e-08,5.5072057e-08,1.4357418e-08,2.4256362e-08
23,1.0,2.2800241e-05,0.99981636,0.00015215091,9.9678715e-08,2.6327393e-07,6.005955e-06,2.777708e-07,1.7819164e-06,3.004467e-07,3.0889982e-08,4.8373337e-08
24,9.0,2.6997623e-05,7.5624725e-06,1.434023e-05,1.2188323e-06,9.111459e-06,4.8528314e-06,0.0005298351,3.0251317e-06,1.1482684e-06,0.9993901,1.1807701e-05
25,6.0,1.04326165e-08,2.0920548e-09,2.0147854e-09,4.855656e-08,2.7528121e-10,1.0740994e-09,0.99999964,1.2854385e-08,1.606868e-07,7.0755505e-08,9.1164324e-08
26,5.0,4.1707463e-06,7.503092e-06,3.0208408e-05,5.430025e-09,1.683286e-07,0.9999565,1.377808e-06,3.486996e-08,5.244285e-08,1.7134411e-08,6.787625e-10
27,0.0,0.9999542,2.0785068e-05,5.522121e-06,2.03428e-08,6.4073483e-06,6.3961575e-06,2.0880361e-06,3.0588333e-07,3.050732e-07,2.1866283e-06,1.6363883e-06
28,0.0,0.9999924,1.5923481e-06,1.1947436e-06,1.6248999e-09,1.1147805e-08,4.757168e-07,2.1651801e-06,2.3219092e-08,2.5208124e-08,2.0067257e-06,1.9735569e-07
29,0.0,0.99999774,8.871628e-07,5.513491e-07,9.614382e-10,3.370556e-08,2.3868841e-08,5.5199333e-08,1.0599292e-08,1.2604196e-08,6.647807e-07,1.2173359e-07
30,6.0,2.5137027e-07,2.2459126e-08,1.9439609e-08,4.1338396e-07,9.022877e-09,9.087038e-09,0.9999883,7.970901e-08,2.0839911e-06,2.2740922e-07,8.5620395e-06
31,3.0,2.8316294e-09,1.5110905e-08,5.338981e-08,0.99999964,7.280738e-09,1.5741263e-08,7.284186e-08,1.8412187e-07,3.3481687e-08,5.199824e-10,5.1101645e-10
32,9.0,1.0605744e-06,1.6614858e-07,8.9219245e-09,6.432417e-08,1.6087377e-08,8.462186e-09,4.3868942e-05,5.1902273e-08,4.421918e-08,0.99995387,8.76323e-07
33,8.0,3.1819636e-07,8.237246e-08,2.7929804e-07,1.8764189e-07,2.3890743e-07,1.2670883e-08,3.0027586e-05,1.6797668e-07,0.9999684,6.5363226e-09,2.0051424e-07
34,1.0,3.6677625e-06,0.9999938,1.6220233e-06,8.66564e-08,1.2452386e-08,7.07443e-08,2.6973114e-08,1.4353871e-07,2.7290385e-08,4.9863706e-07,1.7193095e-08
35,8.0,6.085139e-06,1.6884869e-06,1.8160226e-06,3.0315418e-06,1.0865612e-06,2.755743e-07,6.0025985e-05,1.6505055e-05,0.99990535,1.4027843e-07,3.938735e-06
36,4.0,8.895927e-07,9.092486e-08,7.6512535e-08,2.2994621e-08,0.9999653,2.74432e-06,4.6835e-08,1.4314833e-07,1.7934525e-07,3.8250487e-08,3.0564766e-05
37,9.0,3.1003627e-05,1.6106358e-05,1.3019297e-06,4.482932e-05,8.10069e-05,2.3337075e-06,1.5394364e-05,2.1606627e-05,3.4563845e-06,0.9996896,9.347581e-05
38,4.0,5.766215e-06,1.4037805e-07,3.0687215e-07,6.56038e-07,0.9999362,1.7892544e-05,4.7464013e-07,4.0663727e-07,2.8384986e-07,2.5192547e-05,1.2517148e-05
39,2.0,4.3108885e-06,2.695105e-05,0.9999589,6.0101975e-08,8.921072e-08,3.6262882e-06,1.2755183e-06,4.4131625e-07,9.380135e-07,2.8247757e-06,5.564493e-07
40,4.0,3.6625115e-06,1.1135414e-05,3.6522463e-06,5.352977e-05,0.99940145,4.3002756e-06,5.0070902e-08,7.097533e-06,1.8094834e-06,8.308036e-05,0.00043014242
41,0.0,0.99999344,8.913025e-07,6.5017764e-07,1.7341584e-09,3.4670418e-07,2.9701698e-06,1.3842467e-06,3.3956166e-08,4.850618e-08,2.2781803e-07,5.0189417e-08
42,8.0,1.661e-05,3.2585904e-05,1.10706505e-05,2.1250257e-06,3.311113e-06,7.4886843e-06,1.0554438e-06,8.571792e-05,0.99983585,3.6632648e-06,4.987186e-07
43,7.0,3.3259785e-06,4.0228683e-06,9.2656784e-08,2.2715014e-06,3.2079973e-07,9.113907e-08,2.9733066e-08,0.9999857,9.9453445e-08,2.1901137e-08,4.023344e-06
44,6.0,9.360199e-09,5.7237914e-10,1.1589888e-09,5.9499885e-09,1.3136414e-10,2.662228e-09,1.0,1.2046268e-09,2.4227624e-08,4.1214307e-08,1.18287e-08
45,10.0,4.3269394e-10,3.260576e-09,2.9150826e-10,1.0150762e-06,1.7743961e-08,3.7684904e-11,1.4918206e-10,7.195652e-08,2.9400384e-09,2.369359e-09,0.9999989
46,4.0,0.0001332632,1.4648307e-07,9.495109e-08,1.5286597e-08,0.9998635,2.8733817e-07,7.879158e-08,1.1667573e-07,8.4410985e-08,5.4179907e-07,1.8526249e-06
47,2.0,1.2315207e-06,1.134026e-06,0.99999416,2.2955288e-07,3.800997e-07,1.9364202e-07,8.7990195e-08,2.4297466e-07,4.4369853e-07,6.4677e-07,1.2486961e-06
48,7.0,5.452483e-08,4.9622514e-08,5.016913e-09,1.5229766e-07,2.355442e-09,2.828661e-09,3.2902596e-09,0.99999976,2.7386754e-08,8.2155277e-10,1.8445856e-08
49,6.0,3.9453325e-06,4.5379133e-07,3.1384292e-07,1.0806011e-05,6.177152e-08,3.351991e-07,0.9997861,2.0754824e-06,0.00019412636,2.902899e-07,1.6519706e-06
50,8.0,2.214076e-06,7.869718e-07,7.882795e-07,4.924129e-07,2.2528475e-06,1.8612457e-07,4.3710884e-06,2.0688625e-05,0.999967,4.274913e-08,1.1571278e-06
51,6.0,5.579283e-07,1.7519069e-08,4.685879e-08,1.5809248e-07,3.653845e-08,1.501038e-07,0.9999962,8.133511e-08,1.7210608e-06,1.3343073e-07,9.245294e-07
52,10.0,6.852137e-05,3.1669776e-07,1.8926005e-07,5.8734795e-08,8.50768e-07,2.6806509e-08,2.425321e-06,4.9849405e-07,2.8316626e-07,1.19735705e-05,0.9999149
53,7.0,3.4027764e-07,2.8709337e-07,5.4513464e-08,2.8025265e-06,6.370717e-08,3.4676447e-08,2.5061813e-06,0.99999154,1.8852471e-06,7.8228055e-09,3.6462094e-07
54,6.0,3.523786e-07,1.0595869e-08,2.5692001e-08,4.059533e-07,1.3797179e-08,7.2035453e-09,0.9999933,3.061359e-08,5.8414975e-07,1.1125857e-07,5.0543367e-06
55,10.0,3.4430765e-09,4.752644e-10,1.5635086e-10,1.3323255e-08,2.5577025e-08,1.2124836e-11,5.781086e-10,4.6127024e-08,4.2821755e-09,1.1153939e-10,0.9999999
56,10.0,9.088023e-08,1.4289608e-06,9.335824e-07,1.4058947e-06,4.7359986e-06,9.5881056e-08,6.2753536e-09,3.4179766e-07,2.2578566e-07,1.1003894e-05,0.99997973
57,5.0,1.3209304e-05,3.3326476e-06,2.7436e-06,1.5699806e-06,4.9897568e-05,0.9999002,2.5294491e-06,1.2600451e-05,9.723669e-06,3.9861734e-06,2.4863004e-07
58,6.0,1.5491936e-07,1.4136697e-08,2.6177073e-08,2.844926e-07,6.861969e-08,1.3506606e-08,0.9999769,6.332596e-08,4.811017e-07,2.0491272e-05,1.5321274e-06
59,7.0,5.547781e-07,7.7424835e-07,2.0082856e-08,9.690231e-07,4.8414943e-08,3.3203683e-08,4.4941633e-08,0.999997,7.000453e-08,3.3343412e-09,4.1510958e-07
60,8.0,8.688175e-09,3.435727e-09,4.257391e-09,1.837898e-08,2.130835e-09,1.5280435e-10,6.383371e-07,4.2048484e-08,0.9999993,1.8490492e-10,1.1841243e-08
61,5.0,6.7299953e-07,1.5056594e-08,9.7828774e-08,1.4437996e-09,1.303313e-08,0.9999981,1.061294e-06,3.517655e-09,8.470231e-09,2.5000781e-09,4.475334e-11
62,3.0,3.0264214e-08,1.9427584e-07,8.1706524e-08,0.9999975,3.8941792e-08,9.263186e-09,4.422151e-07,1.2561222e-06,2.2170775e-07,1.1463014e-08,1.2439169e-07
63,9.0,4.8356084e-09,5.8587503e-08,5.6179134e-10,1.5646131e-09,2.1457379e-10,2.1287525e-09,7.2256e-08,2.5990796e-09,1.527244e-09,0.9999999,3.068204e-10
64,10.0,1.2827583e-07,1.02034114e-08,7.4213347e-09,7.3564394e-08,9.4567085e-08,2.5629146e-10,5.884888e-08,8.4587036e-08,1.28443105e-08,2.1095012e-08,0.9999995
65,6.0,1.0083343e-06,8.898548e-08,3.2287087e-07,1.7170248e-06,2.073046e-08,2.3681105e-07,0.9999887,1.4879839e-07,7.2555354e-06,4.878991e-07,1.8282576e-07
66,6.0,9.492331e-08,1.4114554e-08,1.3465223e-08,3.8847986e-07,3.0645155e-09,3.0464044e-08,0.9999981,2.7293522e-08,4.1855657e-07,2.2414575e-07,6.9234744e-07
67,0.0,0.99999905,8.835809e-08,4.7656457e-07,3.7942477e-10,4.44774e-08,1.3271952e-07,8.9553566e-08,6.212569e-09,7.247328e-09,4.6549456e-08,8.971632e-08
68,8.0,4.5368915e-06,3.5114812e-07,7.0541324e-07,1.3865288e-07,2.3326047e-06,9.255249e-08,8.217212e-07,3.1533108e-07,0.99999046,3.4551373e-08,1.679562e-07
69,5.0,5.779591e-07,1.8551651e-07,9.250556e-08,1.0306609e-09,3.8339343e-07,0.9999982,4.3712473e-07,8.619321e-09,8.922881e-09,2.907515e-08,4.5714457e-10
70,6.0,1.943088e-07,1.8117773e-09,1.0416656e-08,1.0724495e-06,3.2363773e-10,4.0056287e-09,0.99999833,5.65559e-09,3.6750777e-07,5.19405e-09,7.367394e-09
71,2.0,3.108583e-05,2.1564367e-06,0.99994946,3.2506568e-07,8.862705e-06,7.828336e-07,1.3294006e-07,7.9932335e-07,1.2191854e-06,2.485523e-06,2.784506e-06
72,8.0,1.849903e-06,1.3012963e-06,1.3217117e-06,3.089556e-07,3.1979678e-06,4.44969e-07,2.3247744e-06,5.3913135e-07,0.9999877,1.184485e-07,7.651473e-07
73,7.0,2.7013687e-08,1.4412815e-07,1.0861953e-08,1.6919959e-06,2.8721425e-09,2.3349107e-09,7.415298e-08,0.99999774,2.7930383e-07,1.7690437e-09,3.3330736e-08
74,2.0,2.3058972e-05,5.6719164e-06,0.99995637,6.603712e-07,3.0114675e-06,1.3168108e-07,2.562461e-07,7.27211e-07,1.506161e-06,4.278273e-06,4.3937184e-06
75,6.0,6.844843e-06,6.033866e-07,1.3699613e-06,9.745143e-06,2.7150998e-07,8.370029e-07,0.9998803,9.662253e-06,5.4793665e-05,4.0798004e-06,3.1534422e-05
76,3.0,5.275951e-10,3.2240002e-09,9.0278185e-09,0.9999999,8.719785e-10,1.4833192e-09,3.9244537e-08,5.847006e-08,1.7527924e-08,1.4411684e-10,3.2563638e-10
77,10.0,1.6985105e-08,3.0639518e-09,5.1377635e-09,1.5960237e-07,4.2970674e-07,2.180006e-09,7.9147966e-08,3.9803336e-08,3.060799e-08,3.8722527e-09,0.99999917
78,6.0,3.495843e-08,3.5772552e-09,6.071077e-09,5.7342405e-08,5.8267247e-10,5.1692193e-09,0.9999994,1.2600011e-08,1.4179584e-07,2.9462007e-07,7.801594e-08
79,6.0,6.7931603e-09,1.1411914e-08,9.152745e-09,5.6909823e-07,3.820477e-10,1.5379456e-07,0.9999968,1.1578035e-08,1.3056451e-08,2.4691803e-06,1.1148131e-08
80,8.0,3.3095765e-07,4.2693793e-07,1.3936568e-07,4.2493634e-06,4.8808992e-08,1.9552374e-08,0.00063325086,7.5107837e-06,0.9993524,1.4333226e-08,1.5659184e-06
81,1.0,1.8749237e-06,0.99992895,6.670688e-05,4.0957352e-07,1.2068346e-08,5.835777e-07,1.5223582e-08,3.7302195e-07,4.608163e-08,9.970206e-07,3.1988073e-08
82,0.0,1.0,1.0620661e-09,1.6837637e-09,6.46732e-12,5.819298e-10,2.9687616e-10,1.554032e-08,2.0218106e-10,3.077905e-10,2.4727488e-08,2.663772e-09
83,10.0,1.1150913e-07,1.937653e-08,4.6934268e-08,9.102199e-09,1.577745e-07,2.1029756e-10,4.2700737e-08,4.8052048e-08,2.6426397e-08,5.63517e-06,0.99999404
84,7.0,2.470307e-07,2.0560044e-06,1.8155713e-07,1.8361048e-06,9.653692e-09,1.7530729e-08,2.1600349e-07,0.9998642,0.00013118473,1.0657636e-08,9.4463616e-08
85,5.0,8.57793e-08,1.1148442e-08,1.0609415e-07,4.7581274e-08,5.0748304e-06,0.9999943,3.0438704e-07,2.3199924e-08,2.9391344e-08,9.7169846e-09,8.802171e-09
86,2.0,3.931348e-05,1.329682e-05,0.9998186,4.216924e-07,5.612962e-07,9.514008e-06,3.0923467e-05,1.1253059e-06,2.6464961e-06,5.7337755e-05,2.6329839e-05
87,8.0,1.0858216e-08,1.197273e-08,7.819283e-09,2.6502391e-08,1.4919294e-09,4.7210624e-10,2.90364e-06,1.9069296e-07,0.9999969,3.2182876e-10,8.7299314e-09
88,4.0,4.7008917e-09,4.6929616e-10,1.4912246e-08,1.267837e-09,0.9999988,1.1865599e-06,1.2602634e-10,4.319965e-09,6.5025616e-09,3.0703842e-10,8.134336e-09
89,7.0,5.88608e-07,2.5556176e-07,6.1635276e-08,3.2157968e-07,6.7822086e-08,2.5889204e-07,2.3667874e-09,0.99999833,5.945285e-08,2.9956684e-09,5.5862078e-08
90,4.0,6.3981423e-07,2.0805896e-08,2.2879112e-08,4.4269107e-08,0.9999665,3.0102361e-05,1.9913007e-06,7.990348e-08,1.2584279e-07,3.724238e-07,8.66509e-08
91,5.0,1.9204994e-05,0.0007021891,0.00012221094,6.762495e-06,6.4787473e-06,0.99899715,0.00012826006,3.7232567e-06,3.6485587e-06,9.710885e-06,6.5172884e-07
92,6.0,2.1238493e-06,8.246437e-08,2.6382784e-07,4.0165193e-07,3.5002962e-08,4.3599297e-08,0.9999716,1.0837034e-06,1.010789e-05,5.3065554e-07,1.3710646e-05
93,6.0,2.0276907e-07,4.053255e-08,3.27656e-07,2.488144e-07,1.6965274e-07,2.8631262e-05,0.9999691,4.8123223e-08,4.1159953e-07,7.505186e-07,2.1043977e-08
94,4.0,7.9066815e-09,7.318675e-10,1.3566398e-09,4.435506e-10,0.9999999,4.671025e-10,7.3912126e-11,1.9478463e-09,1.430314e-09,3.287243e-09,1.4809335e-07
95,9.0,6.6137372e-06,7.7511237e-07,7.496397e-08,7.516355e-08,8.076144e-07,1.6020509e-07,1.2344039e-05,3.1567603e-07,1.17007275e-07,0.9999746,4.158474e-06
96,0.0,0.9999999,1.1168299e-08,4.75174e-09,1.8893527e-11,1.4718118e-10,3.5606338e-09,1.4947595e-07,3.636209e-10,7.55173e-10,2.0959742e-08,3.2655317e-10
97,1.0,1.532464e-06,0.9999963,1.6380358e-06,5.8478662e-08,7.898558e-09,8.8545455e-08,4.0459707e-09,1.265564e-07,1.6774274e-08,6.821479e-08,2.5468522e-08
98,5.0,1.2657222e-07,2.8902777e-08,1.246654e-07,1.384582e-08,4.8004364e-07,0.99999917,7.3297144e-08,2.2170802e-08,2.8347802e-08,4.6235753e-09,1.9821175e-10
99,9.0,2.225254e-06,1.0221278e-06,1.5449117e-06,3.475852e-08,1.2467939e-07,2.3110397e-08,1.2067172e-05,7.142577e-08,6.479902e-08,0.9999827,2.4686582e-08
100,10.0,8.018114e-08,3.8402983e-09,7.2781874e-09,3.065652e-08,6.9087773e-06,9.72906e-09,6.8393504e-09,1.9235243e-07,3.25666e-08,1.2354553e-07,0.9999926
101,4.0,2.2915236e-08,3.4090548e-09,1.53285e-08,1.8742758e-08,0.99999356,4.9270097e-06,1.238549e-08,9.3368556e-08,4.74913e-08,2.4401938e-08,1.1515441e-06
102,3.0,9.204513e-08,3.7882882e-07,2.8784478e-07,0.9999676,8.739676e-08,5.0749705e-08,1.5852049e-05,6.823476e-06,8.746889e-06,4.262214e-08,1.3738693e-07
103,10.0,6.513852e-07,8.1156537e-07,2.366456e-08,8.908377e-06,2.5426856e-05,4.0838806e-08,1.0967088e-09,3.6419897e-05,1.3938756e-06,2.5735059e-08,0.9999263
104,8.0,1.269195e-06,3.5613874e-07,6.262226e-07,5.3706464e-07,3.882157e-07,2.3016204e-07,8.7144434e-07,3.610581e-07,0.999995,6.412457e-08,3.139223e-07
105,4.0,0.00013467397,1.2149363e-06,6.852532e-07,1.7015863e-06,0.99969506,0.00012200114,9.0126304e-07,3.828836e-06,2.6416483e-06,3.146022e-05,5.8727655e-06
106,3.0,3.953714e-08,1.01978856e-07,7.189493e-08,0.99999714,3.1652316e-08,9.476276e-08,1.3410514e-06,5.70459e-07,4.354911e-07,9.2729575e-09,1.4144881e-07
107,8.0,2.5048365e-07,3.4240685e-07,1.1291949e-07,6.824096e-07,4.4619036e-08,2.7626706e-08,2.6243115e-06,4.446126e-05,0.99995124,8.533529e-09,2.5159403e-07
108,4.0,2.1455223e-06,4.4009657e-06,1.3917776e-06,1.7312052e-06,0.9998716,1.05276695e-05,4.138599e-09,1.701753e-05,6.1714374e-05,2.83649e-06,2.6637454e-05
109,6.0,1.7498062e-08,1.3926339e-09,4.6534026e-09,4.9393316e-09,7.4376016e-10,4.8404343e-09,0.9999999,3.095645e-09,1.2308631e-08,1.2030459e-07,1.1073401e-08
110,9.0,1.2623731e-05,1.7113232e-05,4.2021992e-07,2.9121253e-07,8.055837e-06,4.1496907e-07,3.090861e-05,8.9365403e-07,3.4232323e-07,0.99992454,4.337177e-06
111,1.0,2.0517657e-06,0.9999691,2.698777e-05,2.3762536e-07,1.4308404e-07,2.5602438e-07,1.0141286e-08,7.612356e-07,9.612797e-08,7.239613e-08,2.1966738e-07
112,7.0,1.671312e-07,4.5499738e-07,5.480713e-08,9.868874e-07,3.9679914e-08,9.4412385e-08,1.9968942e-09,0.9999969,2.3382434e-08,6.1314585e-09,1.229875e-06
113,5.0,4.8572207e-07,1.3749449e-06,4.636267e-06,1.3381978e-07,7.820281e-06,0.9999819,1.2781363e-06,1.8547722e-07,1.12320414e-07,2.0170212e-06,4.1580954e-08
114,4.0,4.587404e-05,1.5607864e-06,3.526301e-06,8.826719e-06,0.9997888,3.709113e-05,3.7554214e-06,9.612283e-06,6.2690786e-05,6.8768913e-06,3.136685e-05
115,4.0,1.927261e-06,4.8648417e-07,5.3395734e-06,7.1044994e-08,0.9999894,2.0310056e-06,3.515022e-09,1.2241547e-07,1.5324207e-07,1.8307627e-07,3.3941865e-07
116,8.0,3.4345465e-08,8.740313e-08,1.7399227e-08,1.6236216e-08,1.8636719e-09,5.1489807e-10,1.3231617e-07,1.2338818e-06,0.99999845,3.3820693e-10,9.110164e-08
117,6.0,1.380708e-07,8.7005825e-09,8.44822e-09,8.695825e-08,2.0093973e-09,1.2229065e-08,0.99999774,7.274394e-09,2.064397e-07,1.7400461e-06,6.6317796e-09
118,9.0,5.2650495e-07,3.8343856e-05,5.7060165e-06,3.2311263e-08,2.0732998e-08,4.803376e-08,3.727474e-07,1.2925676e-07,5.149772e-08,0.9999547,7.8867025e-08
119,6.0,2.2669933e-06,1.7621021e-07,5.381398e-07,4.3302323e-05,5.048822e-07,1.3191791e-06,0.9999436,1.6617223e-07,3.6118163e-06,4.2271095e-06,1.9602872e-07
120,4.0,9.009096e-09,3.8988284e-09,5.0069133e-08,3.5483612e-08,0.99999905,1.732073e-08,4.703635e-10,3.335336e-08,1.9680076e-08,2.2514645e-07,5.901119e-07
121,3.0,1.7687764e-08,9.6010965e-08,3.674835e-08,0.9999987,1.4071394e-08,1.4650524e-09,1.3206609e-07,5.5794237e-07,3.9664005e-07,4.031814e-09,2.8461017e-08
122,6.0,4.4300208e-08,3.8561875e-08,2.3611317e-07,1.0610628e-06,2.7811166e-07,3.16857e-06,0.9999937,5.0544205e-08,6.852507e-07,7.279681e-07,1.3535777e-07
123,6.0,1.086731e-08,1.1605201e-09,3.178435e-09,3.4386833e-08,2.5512362e-10,1.7276042e-09,0.9999987,5.560789e-09,6.565011e-08,9.938439e-08,1.0272598e-06
124,6.0,4.9297498e-08,3.407612e-09,3.715998e-09,5.755607e-08,2.694034e-09,7.8508045e-09,0.9999993,1.6754306e-08,1.5169154e-07,2.485629e-07,1.6375915e-07
125,6.0,9.96579e-06,2.2103576e-07,1.4373487e-07,8.037403e-07,2.2455556e-07,6.217393e-08,0.99997556,1.693136e-07,7.3436007e-07,5.821887e-06,6.3050966e-06
126,10.0,1.5305868e-07,2.6843312e-08,2.6621008e-08,1.5365517e-06,3.908801e-08,1.232725e-09,3.9717233e-06,4.922997e-07,1.2489413e-07,1.0638521e-08,0.9999937
127,2.0,1.4215926e-06,6.632819e-07,0.9999943,8.808944e-08,5.464976e-07,2.6152076e-08,2.669129e-08,1.8246293e-07,3.7020817e-07,2.9263543e-07,1.9746572e-06
128,6.0,9.147038e-06,1.1415282e-06,5.649107e-06,9.420901e-05,1.8033656e-06,4.079102e-06,0.9997731,3.816156e-06,8.5064974e-05,9.902416e-06,1.2066115e-05
129,5.0,7.86662e-09,1.2346678e-07,8.927615e-08,3.428913e-09,5.776108e-08,0.99999964,2.8934009e-08,2.86685e-09,2.5061837e-09,4.7676982e-09,4.853559e-10
130,5.0,9.748565e-09,3.0072e-08,7.2331865e-08,2.7493314e-07,3.9341682e-08,0.99999833,1.0223952e-06,2.2760405e-08,2.259836e-08,1.8628985e-07,7.771644e-08
131,5.0,2.6562661e-06,7.224789e-07,2.5080737e-06,1.8884131e-06,6.892676e-06,0.9999615,1.9154122e-05,3.9834094e-07,3.0741242e-07,3.889344e-06,8.214392e-08
132,7.0,9.5358547e-07,9.834869e-07,2.0506063e-07,1.4025251e-06,1.1476878e-07,1.5602175e-06,6.0307346e-09,0.99999464,1.1607192e-07,1.2932129e-08,4.1987143e-08
133,2.0,6.71669e-06,1.045172e-05,0.99997175,4.2219565e-07,4.0087266e-06,3.7058774e-07,2.1401529e-07,7.334244e-07,1.2297033e-06,1.3785309e-06,2.7324081e-06
134,7.0,1.9993223e-07,6.796902e-07,9.748621e-08,7.59582e-06,1.6834495e-08,6.118372e-08,1.1533389e-07,0.99998844,2.7232138e-06,1.2421244e-08,4.2826596e-08
135,1.0,1.5678316e-08,1.0,1.5689832e-08,1.8343053e-09,3.1592343e-11,1.2316728e-09,5.5136656e-11,1.1090311e-08,4.4856086e-10,9.624527e-11,7.594324e-11
136,6.0,5.1962367e-08,3.857523e-09,2.304198e-08,6.6396005e-08,6.420144e-08,1.0376198e-07,0.99999905,3.047337e-08,5.086243e-07,6.415627e-08,5.0386614e-08
137,9.0,7.303823e-08,3.4644648e-07,1.8894324e-08,2.0352404e-07,1.2585943e-07,1.11974e-06,6.981087e-05,1.1521546e-07,1.0508961e-07,0.999928,3.8706276e-08
138,5.0,1.5203348e-07,9.319118e-08,1.7850327e-07,3.5059608e-07,7.822222e-06,0.999944,4.6146077e-05,1.060168e-07,8.852528e-08,9.422618e-07,6.661039e-08
139,0.0,0.9999982,3.8431116e-07,3.6252843e-07,4.342662e-10,3.8274223e-08,2.614405e-08,3.542198e-08,8.670287e-09,7.555755e-09,8.449385e-07,3.8641204e-08
140,5.0,6.265022e-07,4.4463577e-06,3.409456e-06,6.0832866e-07,1.6741218e-05,0.9999666,2.2313573e-06,5.6695865e-07,2.6489977e-07,3.0736724e-06,1.4525552e-06
