id,true_0,score_0,score_1,score_2,score_3,score_4
116,0.0,0.8126085,0.069540136,0.07702926,0.034153555,0.006668595
117,0.0,0.22080958,0.117508374,0.30653134,0.24712455,0.10802616
118,0.0,0.6509005,0.062088594,0.17179082,0.08339653,0.03182362
119,2.0,0.20464629,0.10512302,0.28977245,0.22229701,0.17816128
120,0.0,0.53948313,0.13118123,0.1532779,0.14382674,0.032230996
121,4.0,0.20209903,0.09923751,0.2726521,0.24742919,0.17858219
122,0.0,0.87092,0.02772652,0.05076465,0.036669713,0.013919107
123,3.0,0.16655314,0.073188975,0.20975858,0.41508368,0.1354156
124,0.0,0.5140632,0.1022873,0.20799252,0.13240029,0.04325666
125,2.0,0.18793197,0.09555116,0.29774243,0.28574967,0.1330247
126,3.0,0.11052338,0.12223056,0.31273502,0.37174848,0.08276259
127,3.0,0.17422396,0.13422051,0.26656324,0.28136608,0.14362624
128,2.0,0.19404337,0.10390901,0.30742937,0.29052925,0.10408894
129,0.0,0.7130651,0.06731906,0.10475115,0.082758255,0.032106455
130,0.0,0.2859345,0.110588126,0.22022073,0.31226107,0.07099549
131,0.0,0.8637047,0.032534633,0.063800275,0.030191954,0.00976849
132,1.0,0.13430989,0.15830916,0.24947712,0.2879649,0.16993898
133,0.0,0.68285763,0.07763955,0.098815024,0.12904082,0.011646958
134,3.0,0.13407932,0.1014431,0.24406531,0.35434297,0.16606933
135,1.0,0.16631986,0.14268517,0.25464618,0.35878056,0.07756824
136,2.0,0.281969,0.11642672,0.30529144,0.17539787,0.12091504
137,2.0,0.1800211,0.09451059,0.22017172,0.36047867,0.14481796
138,0.0,0.20031229,0.11429536,0.23743589,0.314451,0.13350543
139,2.0,0.25442034,0.13993226,0.33355138,0.16752361,0.10457239
140,2.0,0.2484455,0.11133867,0.2795299,0.2138672,0.14681873
141,2.0,0.19317994,0.09230386,0.28475946,0.31639242,0.113364294
142,2.0,0.3298479,0.13778873,0.2732667,0.21666446,0.042432223
143,4.0,0.29408938,0.08555973,0.22308773,0.26772612,0.12953699
144,1.0,0.185188,0.17213903,0.29697096,0.262468,0.083234005
145,2.0,0.19796774,0.13144532,0.29668924,0.2715139,0.102383755
146,4.0,0.194119,0.1136702,0.28049093,0.21425462,0.19746526
147,3.0,0.20325351,0.12197348,0.24731316,0.25746074,0.16999915
148,4.0,0.13374121,0.09651104,0.23181875,0.3426108,0.19531816
149,0.0,0.69432175,0.07828456,0.110784,0.10151507,0.015094649
150,1.0,0.19840007,0.12290453,0.25499594,0.28914112,0.13455833
151,1.0,0.18322958,0.15047532,0.32134765,0.2794558,0.06549166
152,0.0,0.6482686,0.079774186,0.14383042,0.086801305,0.04132554
153,0.0,0.20534736,0.11563549,0.27810004,0.20275797,0.19815919
154,0.0,0.2785518,0.11837108,0.20266521,0.35023785,0.050174102
155,0.0,0.48954916,0.1345059,0.17865878,0.15325628,0.044029832
156,3.0,0.13332173,0.08656804,0.21830456,0.3892418,0.17256375
157,0.0,0.5030198,0.10164505,0.16863388,0.21143487,0.015266409
158,0.0,0.2879138,0.14251688,0.25929257,0.18908542,0.121191315
159,2.0,0.18685107,0.18392603,0.29747802,0.20155482,0.13019007
160,4.0,0.2037551,0.119008936,0.3020298,0.19429052,0.18091573
161,0.0,0.8330785,0.034325887,0.07149366,0.04686855,0.014233364
162,1.0,0.23220848,0.18534473,0.28806537,0.1789097,0.115471706
163,0.0,0.56460226,0.105383426,0.16780917,0.13385375,0.028351389
164,0.0,0.574626,0.08217379,0.1449948,0.18172555,0.016479852
165,4.0,0.2692069,0.15604019,0.25369337,0.20334014,0.1177194
166,0.0,0.6480514,0.07190782,0.1547458,0.082331024,0.042964004
167,0.0,0.8218388,0.036891993,0.05590799,0.07941297,0.0059481817
168,0.0,0.39926177,0.12895285,0.19484858,0.22640778,0.05052907
169,0.0,0.71718746,0.06379956,0.12114422,0.081832945,0.016035812
170,3.0,0.10750402,0.22653593,0.15654622,0.47628367,0.03313012
171,4.0,0.1648702,0.13625742,0.23552297,0.28644204,0.17690732
172,0.0,0.7759047,0.048245315,0.08813715,0.07254852,0.015164271
173,0.0,0.8066086,0.037616137,0.08812325,0.051432483,0.016219608
174,0.0,0.7594443,0.07164769,0.09388714,0.06202714,0.012993718
175,0.0,0.68007445,0.07773439,0.11826256,0.09683941,0.027089175
176,0.0,0.28242353,0.19526939,0.26729542,0.16254333,0.092468284
177,0.0,0.5963248,0.087807335,0.17755343,0.076198146,0.062116347
178,3.0,0.16308029,0.07712894,0.194718,0.40323946,0.16183333
179,0.0,0.5362054,0.12102767,0.15637681,0.15448733,0.031902768
180,2.0,0.25207758,0.15157199,0.3401547,0.1985653,0.05763049
181,0.0,0.5874474,0.0864865,0.14567247,0.16201055,0.018383069
182,1.0,0.20071314,0.15393592,0.28351858,0.26624298,0.09558941
183,0.0,0.68833196,0.061484,0.08892181,0.14104101,0.020221237
184,0.0,0.52955127,0.11917887,0.14596365,0.17018566,0.035120573
185,0.0,0.50930107,0.0910274,0.1957996,0.1434909,0.060381033
186,3.0,0.13382427,0.11319946,0.22762641,0.3830614,0.14228848
187,0.0,0.2748662,0.09715875,0.22258987,0.25570017,0.14968503
188,2.0,0.24204157,0.15776147,0.3084224,0.17192231,0.11985227
189,0.0,0.35977608,0.16682002,0.24964541,0.14978142,0.073977076
190,1.0,0.15244137,0.19993232,0.2399463,0.31484994,0.09283006
191,1.0,0.34778938,0.19421121,0.2256822,0.15489148,0.077425756
192,3.0,0.347107,0.088987395,0.23436704,0.21570198,0.11383663
193,3.0,0.16938916,0.1246223,0.26867715,0.26610982,0.1712015
194,0.0,0.7943296,0.050889596,0.06791208,0.07874645,0.008122341
195,3.0,0.10300976,0.23026243,0.15520556,0.47792232,0.033599958
196,0.0,0.7151965,0.09502998,0.08423743,0.092140645,0.013395476
197,2.0,0.1636793,0.09432833,0.23414145,0.3378479,0.17000307
198,3.0,0.20777822,0.08178411,0.2295572,0.35485095,0.12602958
199,0.0,0.55892307,0.075001,0.17437132,0.14764814,0.04405653
200,3.0,0.20893241,0.12984902,0.27721617,0.24584,0.13816237
201,3.0,0.17457719,0.12002173,0.27441272,0.30226547,0.12872295
202,4.0,0.15922655,0.10251174,0.23847209,0.28347307,0.21631655
203,2.0,0.22085999,0.10985947,0.31643525,0.25720435,0.09564098
204,0.0,0.6363936,0.10988599,0.1163775,0.122876205,0.014466723
205,0.0,0.7502259,0.057116862,0.093616694,0.08038841,0.018652163
206,4.0,0.14337672,0.10890841,0.24076171,0.30816612,0.19878703
207,3.0,0.2288634,0.07401723,0.19991527,0.4482618,0.0489422
208,2.0,0.25909367,0.12347199,0.2703743,0.20556255,0.14149754
209,2.0,0.24378206,0.11596967,0.32569218,0.18661627,0.12793978
210,2.0,0.28413615,0.16021968,0.30043322,0.14921041,0.10600053
211,0.0,0.51571256,0.08642916,0.16593872,0.21167006,0.020249505
212,0.0,0.63651776,0.09706376,0.15371102,0.09270443,0.020002998
213,0.0,0.7972605,0.038679447,0.08478775,0.064620964,0.014651311
214,3.0,0.21881603,0.11491408,0.26684102,0.26479632,0.13463253
215,0.0,0.4850473,0.0991308,0.20795909,0.13145547,0.076407306
216,0.0,0.5893985,0.08786269,0.14865422,0.1519381,0.022146542
217,4.0,0.27627712,0.14232002,0.27646473,0.15569374,0.14924434
218,2.0,0.22545534,0.106760636,0.2979056,0.26660872,0.10326969
219,0.0,0.8656257,0.029490706,0.07141702,0.0237862,0.009680416
220,0.0,0.31091204,0.13605024,0.25222635,0.23702438,0.06378699
221,2.0,0.19299491,0.124747634,0.25907743,0.26608756,0.15709248
222,0.0,0.62246203,0.079290934,0.15516251,0.11295162,0.030132877
223,2.0,0.19947979,0.12526941,0.29570216,0.21622053,0.16332807
224,1.0,0.24170406,0.2158344,0.25342095,0.15858987,0.13045076
225,0.0,0.6821769,0.075191125,0.09330212,0.13940898,0.009920835
226,0.0,0.2483895,0.16069937,0.250818,0.19796629,0.14212689
227,4.0,0.2534717,0.13111949,0.25391057,0.19061553,0.17088273
228,2.0,0.20669945,0.11568238,0.3333725,0.21791083,0.12633485
229,2.0,0.20891997,0.16313343,0.2836484,0.23088385,0.11341432
230,3.0,0.13361281,0.06064319,0.17665572,0.5089578,0.12013047
231,0.0,0.2601237,0.0986079,0.25048348,0.3112995,0.079485424
232,3.0,0.25029364,0.14730297,0.2320216,0.26045448,0.10992731
233,0.0,0.546679,0.08229311,0.19614755,0.13684852,0.0380318
234,0.0,0.74463296,0.07214862,0.08975396,0.078236565,0.015227877
235,3.0,0.09198706,0.064792834,0.15983117,0.6349408,0.048448127
236,0.0,0.7745373,0.055138838,0.07906123,0.084080786,0.0071817264
237,1.0,0.14961487,0.4006723,0.16223428,0.24945918,0.038019337
238,0.0,0.4044697,0.15124929,0.20434946,0.18671933,0.053212132
239,0.0,0.5015508,0.10066468,0.15252513,0.20072892,0.044530507
240,2.0,0.2802509,0.15909627,0.31038722,0.17627282,0.07399271
241,0.0,0.24598321,0.114751935,0.2255163,0.26642817,0.14732035
242,0.0,0.7161798,0.06479135,0.090852514,0.11724195,0.010934323
243,0.0,0.6470491,0.094579,0.099879816,0.13880755,0.019684505
244,2.0,0.1447226,0.16338563,0.39501864,0.2605232,0.03634984
245,1.0,0.24220243,0.15262109,0.2513913,0.21040718,0.143378
246,1.0,0.22026838,0.13045155,0.2603381,0.28694716,0.10199483
247,1.0,0.2654077,0.1361488,0.26235408,0.26372164,0.07236779
248,2.0,0.6681155,0.07066652,0.16143893,0.07586004,0.023918986
249,0.0,0.22321416,0.11100471,0.26052907,0.26233777,0.1429143
250,0.0,0.22949745,0.12188255,0.25465593,0.27820578,0.11575833
251,3.0,0.18256925,0.13418037,0.28433794,0.25266892,0.14624351
252,0.0,0.67654204,0.059101097,0.15411463,0.09013908,0.02010315
253,2.0,0.27413023,0.16064529,0.3073916,0.18104461,0.076788224
254,0.0,0.1539485,0.3041431,0.1742474,0.33070782,0.036953174
255,0.0,0.7629906,0.06286403,0.066005394,0.10001555,0.008124452
256,0.0,0.54390603,0.11798098,0.1436125,0.15998407,0.034516394
257,4.0,0.15837713,0.091423154,0.2754827,0.3466535,0.12806354
258,2.0,0.31410348,0.1817496,0.28728968,0.1719912,0.044866003
259,3.0,0.263851,0.11417652,0.25263795,0.29585212,0.07348241
260,2.0,0.18085158,0.11626918,0.34802517,0.23006779,0.124786295
261,0.0,0.21923387,0.115418725,0.23648052,0.29739603,0.13147081
262,2.0,0.6154748,0.073430106,0.18705724,0.0982856,0.025752202
263,3.0,0.19212855,0.08388216,0.19598249,0.4146189,0.11338785
264,4.0,0.26218033,0.11233499,0.27879864,0.16978163,0.17690437
265,4.0,0.19026162,0.06542785,0.17610127,0.40808305,0.16012625
266,0.0,0.33993328,0.12793721,0.22289887,0.2229688,0.08626182
267,1.0,0.3067312,0.18262696,0.25980654,0.16374464,0.08709063
268,0.0,0.6169285,0.100180045,0.15696137,0.077869534,0.048060574
269,0.0,0.67366374,0.086120665,0.09785337,0.12183613,0.020526052
270,3.0,0.16503496,0.11539799,0.260374,0.3815343,0.07765871
271,0.0,0.22773005,0.09371937,0.2676882,0.24043672,0.17042568
272,2.0,0.42678997,0.105432145,0.24075322,0.18601245,0.04101219
273,0.0,0.6839445,0.06743734,0.101483956,0.11228194,0.03485231
274,3.0,0.19713849,0.09891581,0.2286958,0.3178045,0.15744539
275,0.0,0.5191296,0.08885508,0.17602292,0.1898542,0.026138162
276,2.0,0.17037189,0.08614447,0.30394644,0.285859,0.15367821
277,2.0,0.18964504,0.09953672,0.27380735,0.29970655,0.1373043
278,1.0,0.1597011,0.16228567,0.2754959,0.26914808,0.13336928
279,3.0,0.31158498,0.1592127,0.24597853,0.22148733,0.06173644
280,0.0,0.78880155,0.039027568,0.09559145,0.06028989,0.016289517
281,1.0,0.27503705,0.123543404,0.2396548,0.2280979,0.13366683
282,0.0,0.26415786,0.14419138,0.25364935,0.25894955,0.07905186
283,2.0,0.39308983,0.15057229,0.27231604,0.14283644,0.041185405
284,3.0,0.18865803,0.114236295,0.2698073,0.2587401,0.16855825
285,0.0,0.7766444,0.04221304,0.09983795,0.062466238,0.018838285
286,2.0,0.2563141,0.11833254,0.29257473,0.23046447,0.10231416
287,2.0,0.41712892,0.13137001,0.1889411,0.23538691,0.027173141
288,2.0,0.26511854,0.16564977,0.31014082,0.18717581,0.07191508
289,0.0,0.6019848,0.08774131,0.14516394,0.13980836,0.025301633
290,0.0,0.7216209,0.06834712,0.07647618,0.120049484,0.013506303
291,0.0,0.47427163,0.13963725,0.2167108,0.1296104,0.039769944
292,3.0,0.23370998,0.11545136,0.2611839,0.25641647,0.13323833
293,2.0,0.1572341,0.15273795,0.28955662,0.23821858,0.16225272
294,2.0,0.113058455,0.05897463,0.2396821,0.47289526,0.115389474
295,0.0,0.73711246,0.073217615,0.075797446,0.10296551,0.010906992
296,4.0,0.13773488,0.096203774,0.27161688,0.3114193,0.18302518
297,2.0,0.19318672,0.081013456,0.26018906,0.32188147,0.14372922
298,3.0,0.20197432,0.14972867,0.27068835,0.2544068,0.12320188
299,0.0,0.3229848,0.16358256,0.22695772,0.1651047,0.121370204
300,2.0,0.17547832,0.1329757,0.36509338,0.27557498,0.05087759
301,2.0,0.38406914,0.1250227,0.28887913,0.15281527,0.049213734
302,0.0,0.26643127,0.13992836,0.3182683,0.14971098,0.12566105
303,0.0,0.53297365,0.09588248,0.20048122,0.10043197,0.070230685
304,2.0,0.5717558,0.09941096,0.18901156,0.09306425,0.046757415
305,0.0,0.72133994,0.058102127,0.13516209,0.052116033,0.033279862
306,0.0,0.57203823,0.11389644,0.15279846,0.12399093,0.037275936
307,0.0,0.5436898,0.12730815,0.18163063,0.08681515,0.06055628
308,2.0,0.4314973,0.10554553,0.22619669,0.1800371,0.05672344
309,2.0,0.22023006,0.13233775,0.2858653,0.18601942,0.17554747
310,3.0,0.095424816,0.074476644,0.20274454,0.46626827,0.16108583
311,3.0,0.26644775,0.08594101,0.2294288,0.25638026,0.16180213
312,1.0,0.24656373,0.12585253,0.2892693,0.223943,0.114371456
313,1.0,0.4953699,0.12323767,0.19641486,0.15065034,0.03432713
314,1.0,0.20864476,0.15660839,0.27205485,0.2394759,0.12321604
315,2.0,0.20943438,0.12279136,0.26659474,0.23236789,0.16881168
316,0.0,0.19780792,0.08477775,0.2216208,0.34604242,0.14975111
317,1.0,0.14340445,0.15686902,0.30368495,0.32728338,0.068758205
318,1.0,0.26193723,0.20534196,0.23026055,0.16666341,0.13579687
319,2.0,0.22384265,0.08560665,0.27048665,0.27908072,0.14098328
320,3.0,0.2909493,0.12108802,0.22005783,0.33035094,0.037553944
321,2.0,0.1588822,0.10066498,0.2454886,0.3320463,0.16291788
322,3.0,0.2414275,0.11108867,0.23948207,0.28968525,0.118316494
323,0.0,0.6401778,0.081335284,0.14239645,0.112749115,0.023341384
324,3.0,0.14451864,0.061078444,0.1901325,0.44931087,0.15495953
325,0.0,0.62329555,0.09155587,0.13485219,0.11087564,0.039420754
326,4.0,0.16651316,0.11280682,0.26110032,0.27760944,0.18197024
327,0.0,0.48362225,0.10589084,0.16669537,0.22057295,0.023218539
328,0.0,0.7702237,0.052602112,0.06865678,0.100939356,0.007578082
329,0.0,0.72226065,0.06927679,0.10112652,0.099717304,0.0076187477
330,0.0,0.31497768,0.17400771,0.23496558,0.15451983,0.12152925
331,1.0,0.28880683,0.23905674,0.23894343,0.16342545,0.06976756
332,3.0,0.23516208,0.1336344,0.22093427,0.36809114,0.042178117
333,0.0,0.5481452,0.10643409,0.18216763,0.12798113,0.035271987
334,1.0,0.19403599,0.103499025,0.21701424,0.28341162,0.20203914
335,3.0,0.19775689,0.109680764,0.2644286,0.3036434,0.12449034
336,0.0,0.47013238,0.12257413,0.20025581,0.15239279,0.05464478
337,1.0,0.22285792,0.15258357,0.2675407,0.23007515,0.12694268
338,3.0,0.19267477,0.124169335,0.27020657,0.26972038,0.14322893
339,0.0,0.23414691,0.12085489,0.2777218,0.22978768,0.1374888
340,2.0,0.22197226,0.11431748,0.27474952,0.24950425,0.13945651
341,2.0,0.4017984,0.12070401,0.19154292,0.25220895,0.03374569
342,0.0,0.24142972,0.13891834,0.33812404,0.179555,0.10197292
343,2.0,0.48590785,0.111950964,0.233942,0.11701819,0.051180985
344,0.0,0.58603525,0.07119471,0.16993003,0.12888353,0.04395649
345,2.0,0.22319607,0.099039376,0.27644932,0.26217473,0.13914049
346,0.0,0.5702043,0.09755162,0.17747901,0.1237936,0.030971404
347,2.0,0.15949598,0.10526718,0.31228104,0.29379782,0.129158
348,0.0,0.68547183,0.07525279,0.11096895,0.11122734,0.017079184
349,4.0,0.16232863,0.1267044,0.24735254,0.29046893,0.17314553
350,0.0,0.2672038,0.11330046,0.2480173,0.22128157,0.15019688
351,0.0,0.1909198,0.06970432,0.24054824,0.36411345,0.1347142
352,0.0,0.509834,0.12510881,0.17066264,0.14727211,0.047122423
353,1.0,0.19920391,0.10964375,0.22787571,0.32053393,0.1427427
354,2.0,0.20351939,0.13781038,0.35361132,0.23965764,0.065401234
355,0.0,0.48475412,0.12448295,0.1777142,0.18847892,0.024569808
356,3.0,0.11251435,0.29640687,0.15310696,0.39561528,0.042356566
357,0.0,0.58925855,0.09539461,0.1804122,0.08771872,0.04721584
358,2.0,0.20633867,0.12359117,0.36051226,0.17795709,0.13160081
359,2.0,0.20840684,0.18103753,0.30758327,0.16474007,0.13823232
360,2.0,0.24281159,0.10122547,0.30353132,0.19490632,0.15752533
361,0.0,0.8753326,0.026897114,0.060660504,0.027719814,0.009389997
362,2.0,0.14164348,0.06394073,0.24103127,0.42107236,0.13231215
363,1.0,0.19427367,0.201989,0.27145317,0.17835312,0.15393096
364,1.0,0.23290154,0.19921726,0.28973863,0.19667228,0.08147032
365,0.0,0.21979782,0.14006433,0.24993177,0.22368252,0.16652349
366,0.0,0.3601286,0.14129819,0.23839721,0.20659095,0.053584993
367,3.0,0.32968932,0.13942058,0.23232745,0.24794944,0.050613213
368,0.0,0.52284133,0.1341155,0.17617112,0.13462317,0.03224885
369,1.0,0.18397015,0.17495278,0.3372692,0.2229213,0.080886535
370,3.0,0.21158543,0.11371777,0.22076307,0.27411515,0.17981857
371,0.0,0.70813614,0.091306515,0.09198337,0.093407445,0.01516648
372,3.0,0.14725666,0.07347003,0.25238925,0.39933312,0.12755094
373,3.0,0.20484598,0.095640026,0.23132972,0.31642032,0.15176395
374,1.0,0.22571868,0.14899075,0.28054357,0.1992035,0.14554352
375,0.0,0.54295766,0.110019654,0.17059168,0.1584797,0.017951349
376,3.0,0.32221925,0.1306131,0.22592449,0.24218708,0.079056084
377,0.0,0.2524095,0.115938716,0.19125307,0.26712444,0.17327426
378,0.0,0.65747964,0.07601841,0.1348351,0.100140266,0.031526655
379,3.0,0.22778106,0.124681465,0.27573124,0.2558884,0.1159179
380,2.0,0.23630278,0.1159895,0.3093532,0.19390811,0.14444636
381,0.0,0.2654487,0.08872671,0.26979503,0.2526377,0.12339186
382,0.0,0.5902074,0.08805758,0.13283111,0.173212,0.015691906
383,1.0,0.22531179,0.15454556,0.247979,0.2143124,0.15785123
384,0.0,0.75960684,0.06896717,0.07390548,0.08318251,0.014337958
385,0.0,0.42066678,0.12738164,0.22762123,0.17092049,0.05340987
386,2.0,0.40108693,0.14120565,0.28051087,0.13804954,0.039146934
387,0.0,0.23708631,0.0972982,0.24065804,0.29207546,0.132882
